vintage,month,horizon_month,entity,division,actual_revenue,revenue_forecast,error,abs_pct_error,bias_pct
2024-03,2024-07,4,ES01,Spare Parts,1787908.84,1758129.31,-29779.530000000028,0.016656067319405405,-0.016656067319405405
2024-03,2024-07,4,JP01,Hardware,2833772.61,2780716.32,-53056.29000000004,0.018722846643647966,-0.018722846643647966
2024-03,2024-07,4,JP01,Software,568421.79,553370.78,-15051.01000000001,0.026478594355082707,-0.026478594355082707
2024-03,2024-07,4,JP01,Spare Parts,2476933.34,2462550.6,-14382.739999999758,0.0058066722134717435,-0.0058066722134717435
2024-03,2024-07,4,US01,Events,2547279.48,2414815.89,-132463.58999999985,0.052001985270968325,-0.052001985270968325
2024-03,2024-07,4,US01,Hardware,5386066.04,5116742.18,-269323.86000000034,0.05000381688598834,-0.05000381688598834
2024-03,2024-07,4,US01,Software,858996.15,824775.13,-34221.02000000002,0.039838385771577695,-0.039838385771577695
2024-03,2024-08,5,DE01,Hardware,4132235.82,4052363.39,-79872.4299999997,0.01932910740800841,-0.01932910740800841
2024-03,2024-08,5,DE01,Software,686357.47,582259.13,-104098.33999999997,0.15166781822888875,-0.15166781822888875
2024-03,2024-08,5,ES01,Events,2011089.91,2794112.75,783022.8400000001,0.3893524780301842,0.3893524780301842
2024-03,2024-08,5,ES01,Hardware,3662272.09,3683138.24,20866.150000000373,0.005697596870799508,0.005697596870799508
2024-03,2024-08,5,ES01,Spare Parts,1590409.96,1560889.9,-29520.060000000056,0.018561289694136507,-0.018561289694136507
2024-03,2024-08,5,JP01,Hardware,2228926.73,2465797.43,236870.7000000002,0.1062711917856538,0.1062711917856538
2024-03,2024-08,5,JP01,Software,561827.95,493384.42,-68443.52999999997,0.12182293529540489,-0.12182293529540489
2024-03,2024-08,5,JP01,Spare Parts,2186921.54,2186284.21,-637.3300000000745,0.0002914279220095269,-0.0002914279220095269
2024-03,2024-08,5,US01,Events,2314505.17,2139603.8,-174901.3700000001,0.07556750024455557,-0.07556750024455557
2024-03,2024-08,5,US01,Hardware,4733667.66,4537266.04,-196401.6200000001,0.04149036943586363,-0.04149036943586363
2024-03,2024-08,5,US01,Software,856171.17,735368.06,-120803.10999999999,0.1410969140668448,-0.1410969140668448
2024-03,2024-09,6,DE01,Hardware,5035965.28,5031615.72,-4349.5600000005215,0.0008636993621212022,-0.0008636993621212022
2024-03,2024-09,6,DE01,Software,696719.72,726915.43,30195.71000000008,0.04333982393953207,0.04333982393953207
2024-03,2024-09,6,ES01,Events,3859927.32,3466503.45,-393423.86999999965,0.10192520153462363,-0.10192520153462363
2024-03,2024-09,6,ES01,Hardware,4852993.2,4573167.43,-279825.7700000005,0.05766044963755574,-0.05766044963755574
2024-03,2024-09,6,ES01,Spare Parts,1965350.95,1940403.72,-24947.22999999998,0.012693524278704514,-0.012693524278704514
2024-03,2024-09,6,JP01,Hardware,3300078.87,3061656.6,-238422.27000000002,0.07224744601331301,-0.07224744601331301
2024-03,2024-09,6,JP01,Software,577455.07,615960.7,38505.630000000005,0.06668160347089862,0.06668160347089862
2024-03,2024-09,6,JP01,Spare Parts,2723259.63,2717856.02,-5403.60999999987,0.0019842434193466417,-0.0019842434193466417
2024-03,2024-09,6,US01,Events,1535962.77,2654489.85,1118527.08,0.7282253853067024,0.7282253853067024
2024-03,2024-09,6,US01,Hardware,5821395.33,5633694.94,-187700.38999999966,0.03224319589372393,-0.03224319589372393
2024-03,2024-09,6,US01,Software,879680.78,918062.69,38381.909999999916,0.04363163419348541,0.04363163419348541
2024-03,2024-10,7,DE01,Hardware,5430344.51,5240140.25,-190204.25999999978,0.035026186579827104,-0.035026186579827104
2024-03,2024-10,7,DE01,Software,699926.92,761180.8,61253.880000000005,0.08751467938967114,0.08751467938967114
2024-03,2024-10,7,ES01,Events,2744379.0,3607245.56,862866.56,0.3144123169576797,0.3144123169576797
2024-03,2024-10,7,ES01,Hardware,5166169.24,4762692.55,-403476.6900000004,0.07809978172530802,-0.07809978172530802
2024-03,2024-10,7,ES01,Spare Parts,2053870.71,2023244.13,-30626.580000000075,0.014911639691283233,-0.014911639691283233
2024-03,2024-10,7,JP01,Hardware,3562143.2199999997,3188540.4,-373602.81999999983,0.10488147076803943,-0.10488147076803943
2024-03,2024-10,7,JP01,Software,577700.52,644995.89,67295.37,0.11648833205135421,0.11648833205135421
2024-03,2024-10,7,JP01,Spare Parts,2892509.7,2833887.71,-58621.99000000022,0.02026682572577033,-0.02026682572577033
2024-03,2024-10,7,US01,Events,2384801.62,2762263.73,377462.10999999987,0.15827820093480138,0.15827820093480138
2024-03,2024-10,7,US01,Hardware,5962704.71,5867171.35,-95533.36000000034,0.016021816381378434,-0.016021816381378434
2024-03,2024-10,7,US01,Software,844776.53,961338.37,116561.83999999997,0.13797949618699748,0.13797949618699748
2024-03,2024-11,8,DE01,Hardware,5718074.17,5449820.61,-268253.5599999996,0.04691327045168419,-0.04691327045168419
2024-03,2024-11,8,DE01,Software,694408.62,795968.01,101559.39000000001,0.1462530663861863,0.1462530663861863
2024-03,2024-11,8,ES01,Events,2545609.4699999997,3748552.78,1202943.31,0.47255611050189883,0.47255611050189883
2024-03,2024-11,8,ES01,Hardware,5233814.44,4953268.19,-280546.25,0.0536026359390762,-0.0536026359390762
2024-03,2024-11,8,ES01,Spare Parts,2158695.72,2106727.34,-51968.380000000354,0.024073971851855225,-0.024073971851855225
2024-03,2024-11,8,JP01,Hardware,3750255.69,3316127.5,-434128.18999999994,0.11575962437910466,-0.11575962437910466
2024-03,2024-11,8,JP01,Software,580445.97,674473.26,94027.29000000004,0.1619914597735945,0.1619914597735945
2024-03,2024-11,8,JP01,Spare Parts,3028213.77,2950819.74,-77394.0299999998,0.025557650773115597,-0.025557650773115597
2024-03,2024-11,8,US01,Events,2112926.17,2870470.34,757544.1699999999,0.3585284619765015,0.3585284619765015
2024-03,2024-11,8,US01,Hardware,6182231.91,6101941.9,-80290.00999999978,0.012987220662189583,-0.012987220662189583
2024-03,2024-11,8,US01,Software,869465.96,1005273.12,135807.16000000003,0.15619606315582502,0.15619606315582502
2024-03,2024-12,9,DE01,Hardware,6059123.18,5758259.34,-300863.83999999985,0.04965468287442868,-0.04965468287442868
2024-03,2024-12,9,DE01,Software,743284.82,845615.87,102331.05000000005,0.13767407492594838,0.13767407492594838
2024-03,2024-12,9,ES01,Events,2916094.62,3957503.16,1041408.54,0.35712439948193453,0.35712439948193453
2024-03,2024-12,9,ES01,Hardware,5477629.74,5233603.98,-244025.75999999978,0.04454951714206221,-0.04454951714206221
2024-03,2024-12,9,ES01,Spare Parts,2294252.09,2228630.61,-65621.47999999998,0.028602558666515145,-0.028602558666515145
2024-03,2024-12,9,JP01,Hardware,3904912.86,3503807.46,-401105.3999999999,0.10271814362587336,-0.10271814362587336
2024-03,2024-12,9,JP01,Software,603739.14,716542.98,112803.83999999997,0.1868420192204202,0.1868420192204202
2024-03,2024-12,9,JP01,Spare Parts,3235165.7,3121565.41,-113600.29000000004,0.03511421068787915,-0.03511421068787915
2024-03,2024-12,9,US01,Events,1752725.17,3030474.98,1277749.81,0.7290075089182408,0.7290075089182408
2024-03,2024-12,9,US01,Hardware,6593999.9799999995,6447288.17,-146711.8099999996,0.022249288814829446,-0.022249288814829446
2024-03,2024-12,9,US01,Software,932882.23,1067976.21,135093.97999999998,0.14481354200518964,0.14481354200518964
2024-03,2025-01,10,DE01,Hardware,4467091.39,4306623.59,-160467.7999999998,0.03592221111912372,-0.03592221111912372
2024-03,2025-01,10,DE01,Software,745319.03,635897.78,-109421.25,0.14681129234014056,-0.14681129234014056
2024-03,2025-01,10,ES01,Events,2049143.47,2957437.61,908294.1399999999,0.44325551299734023,0.44325551299734023
2024-03,2025-01,10,ES01,Hardware,4228645.6,3914231.89,-314413.7099999995,0.07435328938419421,-0.07435328938419421
2024-03,2025-01,10,ES01,Spare Parts,1739020.89,1668800.92,-70219.96999999997,0.04037902615419414,-0.04037902615419414
2024-03,2025-01,10,JP01,Hardware,2819715.93,2620510.64,-199205.29000000004,0.07064729034601724,-0.07064729034601724
2024-03,2025-01,10,JP01,Software,596645.73,538835.79,-57809.939999999944,0.09689156746332525,-0.09689156746332525
2024-03,2025-01,10,JP01,Spare Parts,2412982.75,2337431.43,-75551.31999999983,0.03131034401302696,-0.03131034401302696
2024-03,2025-01,10,US01,Events,1758636.32,2264670.5,506034.17999999993,0.28774236847331797,0.28774236847331797
2024-03,2025-01,10,US01,Hardware,5127357.43,4821950.81,-305406.6200000001,0.05956413692033171,-0.05956413692033171
2024-03,2025-01,10,US01,Software,906574.02,803111.35,-103462.67000000004,0.11412490068930063,-0.11412490068930063
2024-03,2025-02,11,DE01,Hardware,4821129.21,4515305.08,-305824.1299999999,0.06343412853687029,-0.06343412853687029
2024-03,2025-02,11,DE01,Software,750595.54,670356.76,-80238.78000000003,0.10690015557513174,-0.10690015557513174
2024-03,2025-02,11,ES01,Events,4109539.6,3098235.33,-1011304.27,0.2460869996239968,-0.2460869996239968
2024-03,2025-02,11,ES01,Hardware,4302643.11,4103899.68,-198743.43000000017,0.04619100978607546,-0.04619100978607546
2024-03,2025-02,11,ES01,Spare Parts,1844980.36,1751763.45,-93216.91000000015,0.050524608294475366,-0.050524608294475366
2024-03,2025-02,11,JP01,Hardware,2980378.1,2747489.95,-232888.1499999999,0.07814047150594748,-0.07814047150594748
2024-03,2025-02,11,JP01,Software,611390.77,568035.02,-43355.75,0.07091332111539728,-0.07091332111539728
2024-03,2025-02,11,JP01,Spare Parts,2533945.69,2453634.16,-80311.5299999998,0.03169425860899165,-0.03169425860899165
2024-03,2025-02,11,US01,Events,1944392.2,2372486.96,428094.76,0.22016893505332927,0.22016893505332927
2024-03,2025-02,11,US01,Hardware,5521686.0600000005,5055602.97,-466083.0900000008,0.08440955985824387,-0.08440955985824387
2024-03,2025-02,11,US01,Software,931047.71,846631.54,-84416.16999999993,0.09066793150696856,-0.09066793150696856
2024-03,2025-03,12,DE01,Hardware,5180572.17,4872810.2,-307761.96999999974,0.05940694577757417,-0.05940694577757417
2024-03,2025-03,12,DE01,Software,759496.16,727389.25,-32106.910000000033,0.04227395962080971,-0.04227395962080971
2024-03,2025-03,12,ES01,Events,2716147.29,3340838.06,624690.77,0.2299914928398452,0.2299914928398452
2024-03,2025-03,12,ES01,Hardware,4869884.63,4428831.24,-441053.38999999966,0.09056752336245791,-0.09056752336245791
2024-03,2025-03,12,ES01,Spare Parts,1979253.3,1892729.73,-86523.57000000007,0.04371525867861383,-0.04371525867861383
2024-03,2025-03,12,JP01,Hardware,3417998.09,2965026.02,-452972.06999999983,0.1325255480174946,-0.1325255480174946
2024-03,2025-03,12,JP01,Software,606140.1,616362.2,10222.099999999977,0.016864253000255184,0.016864253000255184
2024-03,2025-03,12,JP01,Spare Parts,2749024.93,2651080.72,-97944.20999999996,0.035628709267471054,-0.035628709267471054
2024-03,2025-03,12,US01,Events,3370352.77,2558261.04,-812091.73,0.2409515517866695,-0.2409515517866695
2024-03,2025-03,12,US01,Hardware,5928981.44,5455886.88,-473094.5600000005,0.07979356400211644,-0.07979356400211644
2024-03,2025-03,12,US01,Software,938072.22,918661.11,-19411.109999999986,0.02069255392724452,-0.02069255392724452
2024-03,2025-04,13,DE01,Hardware,5268519.2,4985522.77,-282996.43000000063,0.053714605424613544,-0.053714605424613544
2024-03,2025-04,13,DE01,Software,766190.76,748284.21,-17906.550000000047,0.023370876986300443,-0.023370876986300443
2024-03,2025-04,13,ES01,Events,3028988.79,3415350.34,386361.5499999998,0.12755463185454702,0.12755463185454702
2024-03,2025-04,13,ES01,Hardware,4996344.79,4531274.17,-465070.6200000001,0.09308217097643498,-0.09308217097643498
2024-03,2025-04,13,ES01,Spare Parts,2037948.88,1938833.69,-99115.18999999994,0.048634777335533536,-0.048634777335533536
2024-03,2025-04,13,JP01,Hardware,3478786.8,3033609.79,-445177.0099999998,0.12796904081618332,-0.12796904081618332
2024-03,2025-04,13,JP01,Software,631341.31,634067.8,2726.4899999999907,0.004318567400571318,0.004318567400571318
2024-03,2025-04,13,JP01,Spare Parts,2804442.32,2715656.94,-88785.37999999989,0.03165883618529901,-0.03165883618529901
2024-03,2025-04,13,US01,Events,3215244.46,2615319.14,-599925.3199999998,0.1865877781498455,-0.1865877781498455
2024-03,2025-04,13,US01,Hardware,6012303.86,5582086.54,-430217.3200000003,0.07155615052363642,-0.07155615052363642
2024-03,2025-04,13,US01,Software,947569.3,945050.54,-2518.7600000000093,0.002658127484712737,-0.002658127484712737
2024-03,2025-05,14,DE01,Hardware,5412417.94,5098842.35,-313575.5900000008,0.0579363222641304,-0.0579363222641304
2024-03,2025-05,14,DE01,Software,770623.3099999999,769477.56,-1145.7499999998836,0.0014867834714211846,-0.0014867834714211846
2024-03,2025-05,14,ES01,Events,1932368.5,3490155.41,1557786.9100000001,0.8061541626247789,0.8061541626247789
2024-03,2025-05,14,ES01,Hardware,5135799.6,4634268.8,-501530.7999999998,0.09765388820856637,-0.09765388820856637
2024-03,2025-05,14,ES01,Spare Parts,2078838.18,1985281.9,-93556.28000000003,0.045004118598591464,-0.045004118598591464
2024-03,2025-05,14,JP01,Hardware,3689558.87,3102562.91,-586995.96,0.15909651551379092,-0.15909651551379092
2024-03,2025-05,14,JP01,Software,635087.25,652026.24,16938.98999999999,0.02667191004070699,0.02667191004070699
2024-03,2025-05,14,JP01,Spare Parts,2882545.12,2780715.33,-101829.79000000004,0.035326347294088505,-0.035326347294088505
2024-03,2025-05,14,US01,Events,2334681.69,2672601.44,337919.75,0.14473911002403073,0.14473911002403073
2024-03,2025-05,14,US01,Hardware,6069048.32,5708965.85,-360082.47000000067,0.059330961134941275,-0.059330961134941275
2024-03,2025-05,14,US01,Software,957289.79,971816.82,14527.029999999912,0.01517516446090991,0.01517516446090991
2024-03,2025-06,15,DE01,Hardware,5749031.21,5212771.49,-536259.7199999997,0.09327827601061149,-0.09327827601061149
2024-03,2025-06,15,DE01,Software,768304.72,790972.81,22668.090000000084,0.029504035846610554,0.029504035846610554
2024-03,2025-06,15,ES01,Events,4329535.31,3565254.16,-764281.1499999994,0.17652729341061765,-0.17652729341061765
2024-03,2025-06,15,ES01,Hardware,5161243.41,4737817.46,-423425.9500000002,0.08203952349536643,-0.08203952349536643
2024-03,2025-06,15,ES01,Spare Parts,2153654.55,2032076.4,-121578.1499999999,0.05645202012551173,-0.05645202012551173
2024-03,2025-06,15,JP01,Hardware,3815187.25,3171886.95,-643300.2999999998,0.16861565575844273,-0.16861565575844273
2024-03,2025-06,15,JP01,Software,650292.64,670240.51,19947.869999999995,0.03067522031311933,0.03067522031311933
2024-03,2025-06,15,JP01,Spare Parts,2992253.97,2846258.76,-145995.21000000043,0.04879104897636761,-0.04879104897636761
2024-03,2025-06,15,US01,Events,1257448.3800000001,2730108.63,1472660.2499999998,1.171149665801788,1.171149665801788
2024-03,2025-06,15,US01,Hardware,6244311.9399999995,5836527.67,-407784.26999999955,0.06530491652535853,-0.06530491652535853
2024-03,2025-06,15,US01,Software,975991.96,998964.39,22972.43000000005,0.023537519714814097,0.023537519714814097
2024-03,2025-07,16,DE01,Hardware,5229403.99,4729857.13,-499546.86000000034,0.09552653819732912,-0.09552653819732912
2024-03,2025-07,16,DE01,Software,778189.27,721621.37,-56567.90000000002,0.07269169876886124,-0.07269169876886124
2024-03,2025-07,16,ES01,Events,2270364.41,3232350.57,961986.1599999997,0.423714429173949,0.423714429173949
2024-03,2025-07,16,ES01,Hardware,4803289.15,4298903.13,-504386.0200000005,0.1050084648766149,-0.1050084648766149
2024-03,2025-07,16,ES01,Spare Parts,1951425.66,1846035.78,-105389.87999999989,0.05400660766139556,-0.05400660766139556
2024-03,2025-07,16,JP01,Hardware,3464966.13,2878041.39,-586924.7399999998,0.1693883051029996,-0.1693883051029996
2024-03,2025-07,16,JP01,Software,658137.46,611474.71,-46662.75,0.07090122175996486,-0.07090122175996486
2024-03,2025-07,16,JP01,Spare Parts,2711636.59,2585678.13,-125958.45999999996,0.0464510843615663,-0.0464510843615663
2024-03,2025-07,16,US01,Events,2233678.9,2475186.28,241507.3799999999,0.10812090314324047,0.10812090314324047
2024-03,2025-07,16,US01,Hardware,5759406.37,5295828.16,-463578.20999999996,0.08049062355014897,-0.08049062355014897
2024-03,2025-07,16,US01,Software,963629.47,911376.52,-52252.94999999995,0.05422514734838896,-0.05422514734838896
2024-03,2025-08,17,DE01,Hardware,4542451.05,4194196.11,-348254.93999999994,0.07666674580896143,-0.07666674580896143
2024-03,2025-08,17,DE01,Software,795726.88,643396.34,-152330.54000000004,0.1914357096997905,-0.1914357096997905
2024-03,2025-08,17,ES01,Events,2261436.11,2863965.57,602529.46,0.26643664940859196,0.26643664940859196
2024-03,2025-08,17,ES01,Hardware,4116480.9,3812048.07,-304432.8300000001,0.07395463197703653,-0.07395463197703653
2024-03,2025-08,17,ES01,Spare Parts,1745874.2,1638934.39,-106939.81000000006,0.061252872629654564,-0.061252872629654564
2024-03,2025-08,17,JP01,Hardware,2897852.15,2552100.34,-345751.81000000006,0.11931312989863892,-0.11931312989863892
2024-03,2025-08,17,JP01,Software,655213.58,545189.78,-110023.79999999993,0.16792051227021262,-0.16792051227021262
2024-03,2025-08,17,JP01,Spare Parts,2409330.4,2295598.42,-113731.97999999998,0.0472048084397225,-0.0472048084397225
2024-03,2025-08,17,US01,Events,3606317.76,2193093.89,-1413223.8699999996,0.3918744725367738,-0.3918744725367738
2024-03,2025-08,17,US01,Hardware,5222020.84,4696070.35,-525950.4900000002,0.10071780755283241,-0.10071780755283241
2024-03,2025-08,17,US01,Software,972218.83,812581.71,-159637.12,0.16419875348433643,-0.16419875348433643
2024-03,2025-09,18,DE01,Hardware,5646605.45,5207722.27,-438883.18000000063,0.07772513661283004,-0.07772513661283004
2024-03,2025-09,18,DE01,Software,818721.84,803241.55,-15480.28999999992,0.01890787474290404,-0.01890787474290404
2024-03,2025-09,18,ES01,Events,3126740.13,3553166.03,426425.8999999999,0.13638034575006397,0.13638034575006397
2024-03,2025-09,18,ES01,Hardware,5308837.44,4733228.29,-575609.1500000004,0.1084247081409975,-0.1084247081409975
2024-03,2025-09,18,ES01,Spare Parts,2167621.58,2037423.9,-130197.68000000017,0.06006476462556724,-0.06006476462556724
2024-03,2025-09,18,JP01,Hardware,3908057.62,3168814.58,-739243.04,0.18915868492235793,-0.18915868492235793
2024-03,2025-09,18,JP01,Software,678202.3,680636.58,2434.2799999999115,0.0035893125104410756,0.0035893125104410756
2024-03,2025-09,18,JP01,Spare Parts,3027693.44,2853748.83,-173944.60999999987,0.057451196247926564,-0.057451196247926564
2024-03,2025-09,18,US01,Events,2193073.54,2720852.1,527778.56,0.24065702785324747,0.24065702785324747
2024-03,2025-09,18,US01,Hardware,6529200.45,5830874.26,-698326.1900000004,0.10695431934548745,-0.10695431934548745
2024-03,2025-09,18,US01,Software,1011983.77,1014459.28,2475.5100000000093,0.0024461953574611275,0.0024461953574611275
