month,source_factory,product_family,quality_tier,units,revenue,gross_profit,factory_units_in_sales,unit_mix_pct,gross_margin_pct
2026-05,CZ01,Control Systems,Professional,27.0,747099.09,204778.26,406.0,0.0665024630541872,0.2740978576215372
2026-05,CZ01,Edge Appliances,Essential,43.0,1073788.55,322619.22,406.0,0.10591133004926108,0.3004494879368941
2026-05,CZ01,Edge Appliances,Premium,7.0,317145.20999999996,51574.58,406.0,0.017241379310344827,0.16262134307499082
2026-05,CZ01,Edge Appliances,Professional,22.0,704086.87,197209.24,406.0,0.054187192118226604,0.28009219941851776
2026-05,CZ01,Network Devices,Essential,35.0,810838.14,300498.75,406.0,0.08620689655172414,0.37060263346763633
2026-05,CZ01,Network Devices,Premium,11.0,455916.26,73328.36,406.0,0.027093596059113302,0.16083734324369128
2026-05,CZ01,Network Devices,Professional,32.0,934091.8,261377.93,406.0,0.07881773399014778,0.2798203881031821
2026-05,CZ01,Sensors & Readers,Essential,49.0,792575.08,295902.74,406.0,0.1206896551724138,0.3733434818566337
2026-05,CZ01,Sensors & Readers,Premium,7.0,213972.09,30881.75,406.0,0.017241379310344827,0.14432606607712248
2026-05,CZ01,Sensors & Readers,Professional,30.0,632470.18,171828.33000000002,406.0,0.07389162561576355,0.27167815247827176
2026-05,CZ01,Terminals,Essential,46.0,915948.99,340355.33,406.0,0.11330049261083744,0.3715876470369818
2026-05,CZ01,Terminals,Premium,3.0,109965.90000000001,16645.21,406.0,0.007389162561576354,0.15136701468364283
2026-05,CZ01,Terminals,Professional,27.0,682047.61,189752.76,406.0,0.0665024630541872,0.2782104316735308
2026-06,CN01,Control Systems,Essential,30.0,649888.55,233506.58,408.0,0.07352941176470588,0.35930249886692106
2026-06,CN01,Control Systems,Premium,13.0,509218.27,90650.0,408.0,0.031862745098039214,0.178017964673577
2026-06,CN01,Control Systems,Professional,24.0,649450.81,194796.27,408.0,0.058823529411764705,0.29993999083625744
2026-06,CN01,Edge Appliances,Essential,44.0,1111833.15,391240.05,408.0,0.10784313725490197,0.35188737626684363
2026-06,CN01,Edge Appliances,Premium,7.0,320152.54,58165.53,408.0,0.01715686274509804,0.18168067634259594
2026-06,CN01,Edge Appliances,Professional,25.0,807372.03,239039.13999999998,408.0,0.061274509803921566,0.296070623105435
2026-06,CN01,Network Devices,Essential,50.0,1151520.54,447495.79000000004,408.0,0.12254901960784313,0.3886129464959435
2026-06,CN01,Network Devices,Premium,7.0,308551.98,49609.8,408.0,0.01715686274509804,0.16078263377211194
2026-06,CN01,Network Devices,Professional,23.0,676538.9,200120.81,408.0,0.056372549019607844,0.2958008918629808
2026-06,CN01,Sensors & Readers,Essential,57.0,904457.25,357180.73,408.0,0.13970588235294118,0.3949116776939982
2026-06,CN01,Sensors & Readers,Premium,9.0,263188.61,48367.54,408.0,0.022058823529411766,0.18377520212595827
2026-06,CN01,Sensors & Readers,Professional,32.0,659437.33,196911.22,408.0,0.0784313725490196,0.29860490306182697
2026-06,CN01,Terminals,Essential,43.0,840302.15,330077.64,408.0,0.1053921568627451,0.3928082773559487
2026-06,CN01,Terminals,Premium,12.0,437854.81,77183.32,408.0,0.029411764705882353,0.17627605826689446
2026-06,CN01,Terminals,Professional,32.0,804328.89,240693.2,408.0,0.0784313725490196,0.299247239521634
2026-06,CZ01,Control Systems,Essential,57.0,1193381.22,370598.81,420.0,0.1357142857142857,0.31054520030070526
2026-06,CZ01,Control Systems,Premium,9.0,355172.22000000003,62383.52,420.0,0.02142857142857143,0.17564301622463602
2026-06,CZ01,Control Systems,Professional,27.0,739539.22,219270.98,420.0,0.06428571428571428,0.2964967564532954
2026-06,CZ01,Edge Appliances,Essential,44.0,1088899.05,352021.02999999997,420.0,0.10476190476190476,0.3232816026425957
2026-06,CZ01,Edge Appliances,Premium,8.0,357007.82999999996,68137.39,420.0,0.01904761904761905,0.1908568503945698
2026-06,CZ01,Edge Appliances,Professional,24.0,767768.49,229795.22,420.0,0.05714285714285714,0.2993027494525075
2026-06,CZ01,Network Devices,Essential,40.0,919426.1799999999,357592.91000000003,420.0,0.09523809523809523,0.388930528386738
2026-06,CZ01,Network Devices,Premium,12.0,493359.72,92076.88,420.0,0.02857142857142857,0.18663234201608517
2026-06,CZ01,Network Devices,Professional,33.0,945405.74,288046.92,420.0,0.07857142857142857,0.30468073950978974
2026-06,CZ01,Sensors & Readers,Essential,52.0,830439.8200000001,326304.16,420.0,0.12380952380952381,0.39292932749780707
2026-06,CZ01,Sensors & Readers,Premium,9.0,271181.34,46950.71,420.0,0.02142857142857143,0.17313399955911418
2026-06,CZ01,Sensors & Readers,Professional,31.0,644778.88,190317.91999999998,420.0,0.07380952380952381,0.29516773254111545
2026-06,CZ01,Terminals,Essential,44.0,868434.77,338705.19,420.0,0.10476190476190476,0.39001799755207867
2026-06,CZ01,Terminals,Premium,3.0,108853.15,19396.48,420.0,0.007142857142857143,0.17818942308973146
2026-06,CZ01,Terminals,Professional,27.0,675145.97,202854.22999999998,420.0,0.06428571428571428,0.3004598101948235
2026-07,CN01,Control Systems,Essential,26.0,566371.99,207691.6,346.0,0.07514450867052024,0.3667052814529193
2026-07,CN01,Control Systems,Premium,13.0,513403.80000000005,93518.64,346.0,0.03757225433526012,0.182154164032288
2026-07,CN01,Control Systems,Professional,22.0,605012.68,182120.38,346.0,0.06358381502890173,0.30101911252504654
2026-07,CN01,Edge Appliances,Essential,35.0,885263.43,312551.73,346.0,0.10115606936416185,0.35306070420191193
2026-07,CN01,Edge Appliances,Premium,7.0,322784.05,59971.84,346.0,0.02023121387283237,0.185795549687167
2026-07,CN01,Edge Appliances,Professional,23.0,744737.46,224346.26,346.0,0.06647398843930635,0.301242077980071
2026-07,CN01,Network Devices,Essential,46.0,1062571.45,417410.48000000004,346.0,0.1329479768786127,0.39283050565681965
2026-07,CN01,Network Devices,Premium,5.0,220574.96,36967.31,346.0,0.014450867052023121,0.16759522477075367
2026-07,CN01,Network Devices,Professional,20.0,600005.39,177371.42,346.0,0.057803468208092484,0.2956163777128736
2026-07,CN01,Sensors & Readers,Essential,51.0,817243.98,324700.04000000004,346.0,0.14739884393063585,0.39731102087775555
2026-07,CN01,Sensors & Readers,Premium,6.0,179587.40000000002,32743.18,346.0,0.017341040462427744,0.18232448378895177
2026-07,CN01,Sensors & Readers,Professional,28.0,585323.62,175696.25,346.0,0.08092485549132948,0.3001694173899902
2026-07,CN01,Terminals,Essential,26.0,527234.67,204792.29,346.0,0.07514450867052024,0.3884272064278322
2026-07,CN01,Terminals,Premium,10.0,365826.2,66739.59999999999,346.0,0.028901734104046242,0.18243526570814225
2026-07,CN01,Terminals,Professional,28.0,710404.52,214853.14,346.0,0.08092485549132948,0.3024377434985915
2026-07,CZ01,Control Systems,Essential,51.0,1075506.45,335970.44,397.0,0.12846347607052896,0.31238347292105967
2026-07,CZ01,Control Systems,Premium,8.0,318598.96,57138.13,397.0,0.020151133501259445,0.17934185974743921
2026-07,CZ01,Control Systems,Professional,23.0,626308.72,190706.69,397.0,0.05793450881612091,0.30449311004323876
2026-07,CZ01,Edge Appliances,Essential,46.0,1166745.17,396267.72000000003,397.0,0.11586901763224182,0.3396351921473993
2026-07,CZ01,Edge Appliances,Premium,7.0,316516.4,61121.39,397.0,0.017632241813602016,0.19310654992916637
2026-07,CZ01,Edge Appliances,Professional,20.0,641889.9,195430.5,397.0,0.05037783375314862,0.3044610921592628
2026-07,CZ01,Network Devices,Essential,33.0,764535.75,299545.58,397.0,0.08312342569269521,0.3918006188723026
2026-07,CZ01,Network Devices,Premium,9.0,375915.18,70626.18,397.0,0.022670025188916875,0.187877967577686
2026-07,CZ01,Network Devices,Professional,30.0,865296.95,266961.23000000004,397.0,0.07556675062972293,0.3085197861843845
2026-07,CZ01,Sensors & Readers,Essential,51.0,822552.8,325225.87,397.0,0.12846347607052896,0.39538601047859784
2026-07,CZ01,Sensors & Readers,Premium,7.0,213547.84000000003,37494.549999999996,397.0,0.017632241813602016,0.17557915828134807
2026-07,CZ01,Sensors & Readers,Professional,29.0,608269.87,181645.38999999998,397.0,0.07304785894206549,0.29862631532283523
2026-07,CZ01,Terminals,Essential,55.0,1070783.21,426906.33,397.0,0.1385390428211587,0.39868605149309355
2026-07,CZ01,Terminals,Premium,3.0,109747.86000000002,20009.72,397.0,0.007556675062972292,0.18232446628116483
2026-07,CZ01,Terminals,Professional,25.0,631259.41,191512.25,397.0,0.06297229219143577,0.3033812200914359
2026-08,CN01,Control Systems,Essential,24.0,532129.35,189979.67,326.0,0.0736196319018405,0.35701783786216645
2026-08,CN01,Control Systems,Premium,11.0,439359.18,76435.81,326.0,0.03374233128834356,0.17397112312527532
2026-08,CN01,Control Systems,Professional,22.0,611893.38,179982.86000000002,326.0,0.06748466257668712,0.2941408844789267
2026-08,CN01,Edge Appliances,Essential,32.0,812527.53,274645.69,326.0,0.09815950920245399,0.33801401166062645
2026-08,CN01,Edge Appliances,Premium,5.0,229107.12,42174.020000000004,326.0,0.015337423312883436,0.184079918598776
2026-08,CN01,Edge Appliances,Professional,21.0,689573.13,202486.24,326.0,0.06441717791411043,0.2936399798524632
2026-08,CN01,Network Devices,Essential,43.0,1005330.29,388939.89,326.0,0.13190184049079753,0.38687771956020545
2026-08,CN01,Network Devices,Premium,3.0,131540.94,21757.58,326.0,0.009202453987730062,0.16540538633827614
2026-08,CN01,Network Devices,Professional,16.0,481172.61,140177.68,326.0,0.049079754601226995,0.2913251442138404
2026-08,CN01,Sensors & Readers,Essential,55.0,905387.84,350704.20999999996,326.0,0.1687116564417178,0.38735246322725075
2026-08,CN01,Sensors & Readers,Premium,7.0,209863.94,37268.55,326.0,0.02147239263803681,0.17758434345605062
2026-08,CN01,Sensors & Readers,Professional,28.0,589227.08,173558.25,326.0,0.08588957055214724,0.29455239905131314
2026-08,CN01,Terminals,Essential,24.0,491607.3,188201.81,326.0,0.0736196319018405,0.3828295674209883
2026-08,CN01,Terminals,Premium,8.0,293499.08999999997,52032.4,326.0,0.024539877300613498,0.17728300281953177
2026-08,CN01,Terminals,Professional,27.0,690119.38,204877.12,326.0,0.08282208588957055,0.29687199916049306
2026-08,CZ01,Control Systems,Essential,51.0,1086321.14,332298.93,377.0,0.13527851458885942,0.3058938262031797
2026-08,CZ01,Control Systems,Premium,5.0,199708.72,34719.13,377.0,0.013262599469496022,0.17384884345560875
2026-08,CZ01,Control Systems,Professional,24.0,664052.21,196629.57,377.0,0.0636604774535809,0.2961055878422572
2026-08,CZ01,Edge Appliances,Essential,42.0,1080745.17,359138.7,377.0,0.11140583554376658,0.33230655104385065
2026-08,CZ01,Edge Appliances,Premium,6.0,276196.33999999997,50423.770000000004,377.0,0.015915119363395226,0.1825649463711214
2026-08,CZ01,Edge Appliances,Professional,20.0,649189.98,193213.91,377.0,0.05305039787798409,0.2976230625124559
2026-08,CZ01,Network Devices,Essential,33.0,773230.7000000001,298468.47000000003,377.0,0.08753315649867374,0.38600183619196704
2026-08,CZ01,Network Devices,Premium,8.0,340192.08,60310.26,377.0,0.021220159151193633,0.17728296320125972
2026-08,CZ01,Network Devices,Professional,30.0,875137.88,264054.56,377.0,0.07957559681697612,0.30172909439138895
2026-08,CZ01,Sensors & Readers,Essential,42.0,675435.87,265797.48,377.0,0.11140583554376658,0.39351993550475783
2026-08,CZ01,Sensors & Readers,Premium,8.0,246248.13,41425.229999999996,377.0,0.021220159151193633,0.16822556175350448
2026-08,CZ01,Sensors & Readers,Professional,29.0,615187.68,179462.65,377.0,0.07692307692307693,0.29172016253641486
2026-08,CZ01,Terminals,Essential,53.0,1049212.26,410875.77,377.0,0.14058355437665782,0.3916040496896214
2026-08,CZ01,Terminals,Premium,3.0,110996.01999999999,19321.4,377.0,0.007957559681697613,0.1740729081997715
2026-08,CZ01,Terminals,Professional,23.0,590122.97,174103.11,377.0,0.0610079575596817,0.2950285260036565
