month,entity,division,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,depreciation,ebit,interest,ebt,tax,net_income,factory_absorption_variance,inventory_provision_expense,credit_loss_expense
2024-01,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-740.94,0.0,740.94,0.0,740.94,0.0,740.94,0.0,0.0,-740.94
2024-01,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,8322.09,-3986.03,0.0,12308.12,0.0,12308.12,0.0,12308.12,0.0,-8322.09,-3986.03
2024-01,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,5847.84,-1599.54,0.0,7447.38,0.0,7447.38,0.0,7447.38,0.0,-5847.84,-1599.54
2024-01,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,3531.87,-5263.16,0.0,8795.029999999999,0.0,8795.029999999999,0.0,8795.029999999999,0.0,-3531.87,-5263.16
2024-01,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-42.5,0.0,42.5,0.0,42.5,0.0,42.5,0.0,0.0,-42.5
2024-01,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,8636.64,-2168.71,0.0,10805.349999999999,0.0,10805.349999999999,0.0,10805.349999999999,0.0,-8636.64,-2168.71
2024-01,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,872.69,0.0,-872.69,0.0,-872.69,0.0,-872.69,0.0,0.0,872.69
2024-01,US01,Hardware,0.0,0.0,0.0,0.0,0.0,9483.22,-4661.2,0.0,14144.419999999998,0.0,14144.419999999998,0.0,14144.419999999998,0.0,-9483.22,-4661.2
2024-01,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-1.44,0.0,1.44,0.0,1.44,0.0,1.44,0.0,0.0,-1.44
2024-02,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-4912.7,584.17,0.0,-5496.87,0.0,-5496.87,0.0,-5496.87,0.0,4912.7,584.17
2024-02,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,25.01,0.0,-25.01,0.0,-25.01,0.0,-25.01,0.0,0.0,25.01
2024-02,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1466.83,0.0,1466.83,0.0,1466.83,0.0,1466.83,0.0,0.0,-1466.83
2024-02,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-6979.68,799.83,0.0,-7779.51,0.0,-7779.51,0.0,-7779.51,0.0,6979.68,799.83
2024-02,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-1839.42,272.85,0.0,-2112.27,0.0,-2112.27,0.0,-2112.27,0.0,1839.42,272.85
2024-02,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-1717.31,998.49,0.0,-2715.8,0.0,-2715.8,0.0,-2715.8,0.0,1717.31,998.49
2024-02,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,32.59,0.0,-32.59,0.0,-32.59,0.0,-32.59,0.0,0.0,32.59
2024-02,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-2249.48,312.69,0.0,-2562.17,0.0,-2562.17,0.0,-2562.17,0.0,2249.48,312.69
2024-02,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-5694.29,0.0,5694.29,0.0,5694.29,0.0,5694.29,0.0,0.0,-5694.29
2024-02,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-2957.27,518.53,0.0,-3475.8,0.0,-3475.8,0.0,-3475.8,0.0,2957.27,518.53
2024-02,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-16.17,0.0,16.17,0.0,16.17,0.0,16.17,0.0,0.0,-16.17
2024-03,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-5052.29,-97.41,0.0,-4954.88,0.0,-4954.88,0.0,-4954.88,0.0,5052.29,-97.41
2024-03,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-29.79,0.0,29.79,0.0,29.79,0.0,29.79,0.0,0.0,-29.79
2024-03,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2927.5,0.0,-2927.5,0.0,-2927.5,0.0,-2927.5,0.0,0.0,2927.5
2024-03,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7709.65,761.87,0.0,-8471.52,0.0,-8471.52,0.0,-8471.52,0.0,7709.65,761.87
2024-03,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-4080.01,405.74,0.0,-4485.75,0.0,-4485.75,0.0,-4485.75,0.0,4080.01,405.74
2024-03,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-3656.8,1897.45,0.0,-5554.25,0.0,-5554.25,0.0,-5554.25,0.0,3656.8,1897.45
2024-03,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,42.14,0.0,-42.14,0.0,-42.14,0.0,-42.14,0.0,0.0,42.14
2024-03,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-6137.31,603.28,0.0,-6740.59,0.0,-6740.59,0.0,-6740.59,0.0,6137.31,603.28
2024-03,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3713.98,0.0,-3713.98,0.0,-3713.98,0.0,-3713.98,0.0,0.0,3713.98
2024-03,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-6411.35,1206.22,0.0,-7617.570000000001,0.0,-7617.570000000001,0.0,-7617.570000000001,0.0,6411.35,1206.22
2024-03,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,51.94,0.0,-51.94,0.0,-51.94,0.0,-51.94,0.0,0.0,51.94
2024-04,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,2825.4,70.63,0.0,2754.77,0.0,2754.77,0.0,2754.77,0.0,-2825.4,70.63
2024-04,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-38.77,0.0,38.77,0.0,38.77,0.0,38.77,0.0,0.0,-38.77
2024-04,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1732.93,0.0,1732.93,0.0,1732.93,0.0,1732.93,0.0,0.0,-1732.93
2024-04,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7584.93,-35.57,0.0,-7549.360000000001,0.0,-7549.360000000001,0.0,-7549.360000000001,0.0,7584.93,-35.57
2024-04,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,979.81,130.98,0.0,848.8299999999999,0.0,848.8299999999999,0.0,848.8299999999999,0.0,-979.81,130.98
2024-04,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,1117.78,856.45,0.0,261.3299999999999,0.0,261.3299999999999,0.0,261.3299999999999,0.0,-1117.78,856.45
2024-04,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-53.14,0.0,53.14,0.0,53.14,0.0,53.14,0.0,0.0,-53.14
2024-04,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1190.39,170.16,0.0,1020.2300000000001,0.0,1020.2300000000001,0.0,1020.2300000000001,0.0,-1190.39,170.16
2024-04,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-144.83,0.0,144.83,0.0,144.83,0.0,144.83,0.0,0.0,-144.83
2024-04,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-3329.29,622.98,0.0,-3952.27,0.0,-3952.27,0.0,-3952.27,0.0,3329.29,622.98
2024-04,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-49.56,0.0,49.56,0.0,49.56,0.0,49.56,0.0,0.0,-49.56
2024-05,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-2397.06,1508.24,0.0,-3905.3,0.0,-3905.3,0.0,-3905.3,0.0,2397.06,1508.24
2024-05,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,33.19,0.0,-33.19,0.0,-33.19,0.0,-33.19,0.0,0.0,33.19
2024-05,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1620.73,0.0,1620.73,0.0,1620.73,0.0,1620.73,0.0,0.0,-1620.73
2024-05,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-662.03,1039.82,0.0,-1701.85,0.0,-1701.85,0.0,-1701.85,0.0,662.03,1039.82
2024-05,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-126.55,155.94,0.0,-282.49,0.0,-282.49,0.0,-282.49,0.0,126.55,155.94
2024-05,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,1678.64,6.56,0.0,1672.0800000000002,0.0,1672.0800000000002,0.0,1672.0800000000002,0.0,-1678.64,6.56
2024-05,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-17.99,0.0,17.99,0.0,17.99,0.0,17.99,0.0,0.0,-17.99
2024-05,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,491.41,230.86,0.0,260.55,0.0,260.55,0.0,260.55,0.0,-491.41,230.86
2024-05,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2100.46,0.0,2100.46,0.0,2100.46,0.0,2100.46,0.0,0.0,-2100.46
2024-05,US01,Hardware,0.0,0.0,0.0,0.0,0.0,2263.05,577.75,0.0,1685.3000000000002,0.0,1685.3000000000002,0.0,1685.3000000000002,0.0,-2263.05,577.75
2024-05,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,8.4,0.0,-8.4,0.0,-8.4,0.0,-8.4,0.0,0.0,8.4
2024-06,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-1288.95,223.07,0.0,-1512.02,0.0,-1512.02,0.0,-1512.02,0.0,1288.95,223.07
2024-06,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,49.51,0.0,-49.51,0.0,-49.51,0.0,-49.51,0.0,0.0,49.51
2024-06,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2766.47,0.0,-2766.47,0.0,-2766.47,0.0,-2766.47,0.0,0.0,2766.47
2024-06,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-5510.35,476.6,0.0,-5986.950000000001,0.0,-5986.950000000001,0.0,-5986.950000000001,0.0,5510.35,476.6
2024-06,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-663.97,274.49,0.0,-938.46,0.0,-938.46,0.0,-938.46,0.0,663.97,274.49
2024-06,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-749.04,645.48,0.0,-1394.52,0.0,-1394.52,0.0,-1394.52,0.0,749.04,645.48
2024-06,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,94.28,0.0,-94.28,0.0,-94.28,0.0,-94.28,0.0,0.0,94.28
2024-06,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-452.32,257.49,0.0,-709.81,0.0,-709.81,0.0,-709.81,0.0,452.32,257.49
2024-06,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-159.71,0.0,159.71,0.0,159.71,0.0,159.71,0.0,0.0,-159.71
2024-06,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-5574.18,552.18,0.0,-6126.360000000001,0.0,-6126.360000000001,0.0,-6126.360000000001,0.0,5574.18,552.18
2024-06,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,81.87,0.0,-81.87,0.0,-81.87,0.0,-81.87,0.0,0.0,81.87
2024-07,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-1027.42,-320.07,0.0,-707.3500000000001,0.0,-707.3500000000001,0.0,-707.3500000000001,0.0,1027.42,-320.07
2024-07,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,2.46,0.0,-2.46,0.0,-2.46,0.0,-2.46,0.0,0.0,2.46
2024-07,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-159.32,0.0,159.32,0.0,159.32,0.0,159.32,0.0,0.0,-159.32
2024-07,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-13677.32,-1392.78,0.0,-12284.539999999999,0.0,-12284.539999999999,0.0,-12284.539999999999,0.0,13677.32,-1392.78
2024-07,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,2461.65,-561.48,0.0,3023.13,0.0,3023.13,0.0,3023.13,0.0,-2461.65,-561.48
2024-07,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,2894.35,-1581.13,0.0,4475.48,0.0,4475.48,0.0,4475.48,0.0,-2894.35,-1581.13
2024-07,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-11.54,0.0,11.54,0.0,11.54,0.0,11.54,0.0,0.0,-11.54
2024-07,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,3545.13,-711.03,0.0,4256.16,0.0,4256.16,0.0,4256.16,0.0,-3545.13,-711.03
2024-07,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2385.51,0.0,-2385.51,0.0,-2385.51,0.0,-2385.51,0.0,0.0,2385.51
2024-07,US01,Hardware,0.0,0.0,0.0,0.0,0.0,3758.47,-1224.57,0.0,4983.04,0.0,4983.04,0.0,4983.04,0.0,-3758.47,-1224.57
2024-07,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,12.11,0.0,-12.11,0.0,-12.11,0.0,-12.11,0.0,0.0,12.11
2024-08,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,3485.44,-2057.88,0.0,5543.32,0.0,5543.32,0.0,5543.32,0.0,-3485.44,-2057.88
2024-08,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,14.35,0.0,-14.35,0.0,-14.35,0.0,-14.35,0.0,0.0,14.35
2024-08,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1348.21,0.0,1348.21,0.0,1348.21,0.0,1348.21,0.0,0.0,-1348.21
2024-08,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,5897.9,-1648.97,0.0,7546.87,0.0,7546.87,0.0,7546.87,0.0,-5897.9,-1648.97
2024-08,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1645.64,-630.63,0.0,2276.27,0.0,2276.27,0.0,2276.27,0.0,-1645.64,-630.63
2024-08,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,2195.56,-2255.32,0.0,4450.88,0.0,4450.88,0.0,4450.88,0.0,-2195.56,-2255.32
2024-08,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-31.02,0.0,31.02,0.0,31.02,0.0,31.02,0.0,0.0,-31.02
2024-08,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,2371.04,-880.21,0.0,3251.25,0.0,3251.25,0.0,3251.25,0.0,-2371.04,-880.21
2024-08,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-371.78,0.0,371.78,0.0,371.78,0.0,371.78,0.0,0.0,-371.78
2024-08,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-308.09,-2108.98,0.0,1800.89,0.0,1800.89,0.0,1800.89,0.0,308.09,-2108.98
2024-08,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-25.36,0.0,25.36,0.0,25.36,0.0,25.36,0.0,0.0,-25.36
2024-09,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-18486.58,1981.29,0.0,-20467.870000000003,0.0,-20467.870000000003,0.0,-20467.870000000003,0.0,18486.58,1981.29
2024-09,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,28.11,0.0,-28.11,0.0,-28.11,0.0,-28.11,0.0,0.0,28.11
2024-09,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3642.31,0.0,-3642.31,0.0,-3642.31,0.0,-3642.31,0.0,0.0,3642.31
2024-09,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-1162.63,6325.44,0.0,-7488.07,0.0,-7488.07,0.0,-7488.07,0.0,1162.63,6325.44
2024-09,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-8892.14,1170.55,0.0,-10062.689999999999,0.0,-10062.689999999999,0.0,-10062.689999999999,0.0,8892.14,1170.55
2024-09,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-7607.45,8350.64,0.0,-15958.09,0.0,-15958.09,0.0,-15958.09,0.0,7607.45,8350.64
2024-09,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,59.93,0.0,-59.93,0.0,-59.93,0.0,-59.93,0.0,0.0,59.93
2024-09,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-10922.2,1573.1,0.0,-12495.300000000001,0.0,-12495.300000000001,0.0,-12495.300000000001,0.0,10922.2,1573.1
2024-09,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2518.89,0.0,2518.89,0.0,2518.89,0.0,2518.89,0.0,0.0,-2518.89
2024-09,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-35150.37,4500.89,0.0,-39651.26,0.0,-39651.26,0.0,-39651.26,0.0,35150.37,4500.89
2024-09,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,72.92,0.0,-72.92,0.0,-72.92,0.0,-72.92,0.0,0.0,72.92
2024-10,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-20027.35,1368.94,0.0,-21396.289999999997,0.0,-21396.289999999997,0.0,-21396.289999999997,0.0,20027.35,1368.94
2024-10,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,1.48,0.0,-1.48,0.0,-1.48,0.0,-1.48,0.0,0.0,1.48
2024-10,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-2930.14,0.0,2930.14,0.0,2930.14,0.0,2930.14,0.0,0.0,-2930.14
2024-10,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-5311.16,-2121.77,0.0,-3189.39,0.0,-3189.39,0.0,-3189.39,0.0,5311.16,-2121.77
2024-10,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-2704.1,309.21,0.0,-3013.31,0.0,-3013.31,0.0,-3013.31,0.0,2704.1,309.21
2024-10,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-1112.3,-3469.18,0.0,2356.88,0.0,2356.88,0.0,2356.88,0.0,1112.3,-3469.18
2024-10,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-13.41,0.0,13.41,0.0,13.41,0.0,13.41,0.0,0.0,-13.41
2024-10,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-2405.26,566.73,0.0,-2971.9900000000002,0.0,-2971.9900000000002,0.0,-2971.9900000000002,0.0,2405.26,566.73
2024-10,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,2859.22,0.0,-2859.22,0.0,-2859.22,0.0,-2859.22,0.0,0.0,2859.22
2024-10,US01,Hardware,0.0,0.0,0.0,0.0,0.0,2338.29,-534.54,0.0,2872.83,0.0,2872.83,0.0,2872.83,0.0,-2338.29,-534.54
2024-10,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-102.86,0.0,102.86,0.0,102.86,0.0,102.86,0.0,0.0,-102.86
2024-11,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,3944.87,1601.32,0.0,2343.55,0.0,2343.55,0.0,2343.55,0.0,-3944.87,1601.32
2024-11,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-34.49,0.0,34.49,0.0,34.49,0.0,34.49,0.0,0.0,-34.49
2024-11,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,112.76,0.0,-112.76,0.0,-112.76,0.0,-112.76,0.0,0.0,112.76
2024-11,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-7940.72,165.52,0.0,-8106.240000000001,0.0,-8106.240000000001,0.0,-8106.240000000001,0.0,7940.72,165.52
2024-11,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,1611.37,318.22,0.0,1293.1499999999999,0.0,1293.1499999999999,0.0,1293.1499999999999,0.0,-1611.37,318.22
2024-11,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,2344.14,693.55,0.0,1650.59,0.0,1650.59,0.0,1650.59,0.0,-2344.14,693.55
2024-11,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-13.56,0.0,13.56,0.0,13.56,0.0,13.56,0.0,0.0,-13.56
2024-11,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,2440.33,390.77,0.0,2049.56,0.0,2049.56,0.0,2049.56,0.0,-2440.33,390.77
2024-11,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1339.23,0.0,1339.23,0.0,1339.23,0.0,1339.23,0.0,0.0,-1339.23
2024-11,US01,Hardware,0.0,0.0,0.0,0.0,0.0,3654.84,614.29,0.0,3040.55,0.0,3040.55,0.0,3040.55,0.0,-3654.84,614.29
2024-11,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,68.18,0.0,-68.18,0.0,-68.18,0.0,-68.18,0.0,0.0,68.18
2024-12,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,2568.27,1670.5,0.0,897.77,0.0,897.77,0.0,897.77,0.0,-2568.27,1670.5
2024-12,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,123.17,0.0,-123.17,0.0,-123.17,0.0,-123.17,0.0,0.0,123.17
2024-12,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,901.25,0.0,-901.25,0.0,-901.25,0.0,-901.25,0.0,0.0,901.25
2024-12,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,40769.58,623.93,0.0,40145.65,0.0,40145.65,0.0,40145.65,0.0,-40769.58,623.93
2024-12,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-532.83,406.6,0.0,-939.4300000000001,0.0,-939.4300000000001,0.0,-939.4300000000001,0.0,532.83,406.6
2024-12,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,191.68,530.9,0.0,-339.21999999999997,0.0,-339.21999999999997,0.0,-339.21999999999997,0.0,-191.68,530.9
2024-12,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,60.41,0.0,-60.41,0.0,-60.41,0.0,-60.41,0.0,0.0,60.41
2024-12,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-931.58,592.24,0.0,-1523.8200000000002,0.0,-1523.8200000000002,0.0,-1523.8200000000002,0.0,931.58,592.24
2024-12,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-801.37,0.0,801.37,0.0,801.37,0.0,801.37,0.0,0.0,-801.37
2024-12,US01,Hardware,0.0,0.0,0.0,0.0,0.0,7482.8,1185.02,0.0,6297.780000000001,0.0,6297.780000000001,0.0,6297.780000000001,0.0,-7482.8,1185.02
2024-12,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,127.04,0.0,-127.04,0.0,-127.04,0.0,-127.04,0.0,0.0,127.04
2025-01,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,13047.3,-6456.69,0.0,19503.989999999998,0.0,19503.989999999998,0.0,19503.989999999998,0.0,-13047.3,-6456.69
2025-01,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-39.9,0.0,39.9,0.0,39.9,0.0,39.9,0.0,0.0,-39.9
2025-01,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-1655.14,0.0,1655.14,0.0,1655.14,0.0,1655.14,0.0,0.0,-1655.14
2025-01,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,5900.1,-3414.79,0.0,9314.89,0.0,9314.89,0.0,9314.89,0.0,-5900.1,-3414.79
2025-01,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,7377.4,-1741.16,0.0,9118.56,0.0,9118.56,0.0,9118.56,0.0,-7377.4,-1741.16
2025-01,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,6277.39,-3961.87,0.0,10239.26,0.0,10239.26,0.0,10239.26,0.0,-6277.39,-3961.87
2025-01,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-54.25,0.0,54.25,0.0,54.25,0.0,54.25,0.0,0.0,-54.25
2025-01,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,10208.77,-2445.0,0.0,12653.77,0.0,12653.77,0.0,12653.77,0.0,-10208.77,-2445.0
2025-01,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,389.3,0.0,-389.3,0.0,-389.3,0.0,-389.3,0.0,0.0,389.3
2025-01,US01,Hardware,0.0,0.0,0.0,0.0,0.0,10497.43,-4540.21,0.0,15037.64,0.0,15037.64,0.0,15037.64,0.0,-10497.43,-4540.21
2025-01,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-126.24,0.0,126.24,0.0,126.24,0.0,126.24,0.0,0.0,-126.24
2025-02,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,-16954.32,3123.24,0.0,-20077.559999999998,0.0,-20077.559999999998,0.0,-20077.559999999998,0.0,16954.32,3123.24
2025-02,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,18.22,0.0,-18.22,0.0,-18.22,0.0,-18.22,0.0,0.0,18.22
2025-02,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3853.23,0.0,-3853.23,0.0,-3853.23,0.0,-3853.23,0.0,0.0,3853.23
2025-02,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-5473.17,92.96,0.0,-5566.13,0.0,-5566.13,0.0,-5566.13,0.0,5473.17,92.96
2025-02,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-2475.38,289.87,0.0,-2765.25,0.0,-2765.25,0.0,-2765.25,0.0,2475.38,289.87
2025-02,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-2972.9,481.37,0.0,-3454.27,0.0,-3454.27,0.0,-3454.27,0.0,2972.9,481.37
2025-02,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,57.66,0.0,-57.66,0.0,-57.66,0.0,-57.66,0.0,0.0,57.66
2025-02,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-2195.99,300.09,0.0,-2496.08,0.0,-2496.08,0.0,-2496.08,0.0,2195.99,300.09
2025-02,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,875.81,0.0,-875.81,0.0,-875.81,0.0,-875.81,0.0,0.0,875.81
2025-02,US01,Hardware,0.0,0.0,0.0,0.0,0.0,12674.44,1074.87,0.0,11599.57,0.0,11599.57,0.0,11599.57,0.0,-12674.44,1074.87
2025-02,US01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,87.56,0.0,-87.56,0.0,-87.56,0.0,-87.56,0.0,0.0,87.56
2025-03,DE01,Hardware,0.0,0.0,0.0,0.0,0.0,26326.93,-472.59,0.0,26799.52,0.0,26799.52,0.0,26799.52,0.0,-26326.93,-472.59
2025-03,DE01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,20.71,0.0,-20.71,0.0,-20.71,0.0,-20.71,0.0,0.0,20.71
2025-03,ES01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,-3773.66,0.0,3773.66,0.0,3773.66,0.0,3773.66,0.0,0.0,-3773.66
2025-03,ES01,Hardware,0.0,0.0,0.0,0.0,0.0,-12797.88,1576.59,0.0,-14374.47,0.0,-14374.47,0.0,-14374.47,0.0,12797.88,1576.59
2025-03,ES01,Spare Parts,0.0,0.0,0.0,0.0,0.0,85.44,440.83,0.0,-355.39,0.0,-355.39,0.0,-355.39,0.0,-85.44,440.83
2025-03,JP01,Hardware,0.0,0.0,0.0,0.0,0.0,-5304.79,1599.62,0.0,-6904.41,0.0,-6904.41,0.0,-6904.41,0.0,5304.79,1599.62
2025-03,JP01,Software,0.0,0.0,0.0,0.0,0.0,-0.0,-27.88,0.0,27.88,0.0,27.88,0.0,27.88,0.0,0.0,-27.88
2025-03,JP01,Spare Parts,0.0,0.0,0.0,0.0,0.0,-5301.64,663.37,0.0,-5965.01,0.0,-5965.01,0.0,-5965.01,0.0,5301.64,663.37
2025-03,US01,Events,0.0,0.0,0.0,0.0,0.0,-0.0,3153.48,0.0,-3153.48,0.0,-3153.48,0.0,-3153.48,0.0,0.0,3153.48
2025-03,US01,Hardware,0.0,0.0,0.0,0.0,0.0,-12910.07,1331.85,0.0,-14241.92,0.0,-14241.92,0.0,-14241.92,0.0,12910.07,1331.85
