entity,division,product,revenue,variable_production_cost,variable_selling_cost,fixed_production_cost,marginal_contribution,gross_profit,opex,quantity,mc_pct,gross_margin_pct,operating_contribution,name,product_family,product_subfamily,product_type,quality_tier,quality_score,generation,strategic_role
JP01,Spare Parts,SP-MOD-CPU-E,401882.94,153096.35,32552.54,13362.61,216234.08000000002,202871.44,47945.86725900509,272.0,0.538052399039382,0.5048023188045753,154925.57274099492,Aureon Processor Board Essential,Control Modules,Electronic Boards,Processor Board,Essential,1,G2,Volume
JP01,Spare Parts,SP-MOD-CPU-P,674858.47,306097.24,50614.43,23620.05,318146.85,294526.82,80894.48241431962,356.0,0.47142751279390477,0.4364275371693861,213632.3375856804,Aureon Processor Board Professional,Control Modules,Electronic Boards,Processor Board,Professional,2,G2,Core
JP01,Spare Parts,SP-MOD-CPU-X,490648.48,271504.66000000003,33854.71,18889.95,185289.02000000002,166399.08,58621.67529696811,175.0,0.37764107615293135,0.339141130122323,107777.40470303188,Aureon Processor Board Premium,Control Modules,Electronic Boards,Processor Board,Premium,3,G2,Premium
JP01,Spare Parts,SP-MOD-IO-E,682047.75,381639.82,55245.89,22678.1,245162.05,222483.93,81493.7326436445,495.0,0.3594499798584483,0.32619993248273305,140990.1973563555,Aureon I/O Board Essential,Control Modules,Electronic Boards,I/O Board,Essential,1,G1 Legacy,Harvest
JP01,Spare Parts,SP-MOD-IO-P,340835.92,149157.23,25562.69,11929.25,166115.99,154186.73,40628.03812698854,193.0,0.4873781789196397,0.45237817070454317,113558.69187301147,Aureon I/O Board Professional,Control Modules,Electronic Boards,I/O Board,Professional,2,G2,Core
JP01,Spare Parts,SP-MOD-IO-X,368853.39,196980.2,25450.88,14200.86,146422.28,132221.41,44058.45298499788,141.0,0.39696606827986586,0.35846602900952057,88162.95701500212,Aureon I/O Board Premium,Control Modules,Electronic Boards,I/O Board,Premium,3,G2,Premium
JP01,Spare Parts,SP-MOD-PWR-E,766091.77,301996.88,62053.43,25472.56,402041.49,376568.9,91603.37609925693,486.0,0.5247954693469686,0.4915454188993572,284965.5239007431,Aureon Power Module Essential,Control Modules,Power & Relay,Power Module,Essential,1,G2,Volume
JP01,Spare Parts,SP-MOD-PWR-P,455120.28,213692.41,34134.05,15929.23,207293.88,191364.63999999998,54450.52987351884,225.0,0.45547054066674414,0.4204704743106591,136914.11012648116,Aureon Power Module Professional,Control Modules,Power & Relay,Power Module,Professional,2,G2,Core
JP01,Spare Parts,SP-MOD-PWR-X,209414.51,119882.78,14449.62,8062.45,75082.11,67019.68,24959.026048846583,70.0,0.3585334655177428,0.3200336022561187,42060.65395115341,Aureon Power Module Premium,Control Modules,Power & Relay,Power Module,Premium,3,G2,Premium
JP01,Spare Parts,SP-MOD-REL-E,298323.85,121589.71,24164.26,9919.29,152569.94,142650.66999999998,35643.148677424324,178.0,0.5114238771053673,0.47817387044314424,107007.52132257566,Aureon Relay Module Essential,Control Modules,Power & Relay,Relay Module,Essential,1,G2,Volume
JP01,Spare Parts,SP-MOD-REL-P,470504.28,228272.78,35287.85,16467.63,206943.64,190476.01,56304.139718022256,219.0,0.4398337035318786,0.40483374561438634,134171.87028197775,Aureon Relay Module Professional,Control Modules,Power & Relay,Relay Module,Professional,2,G2,Core
JP01,Spare Parts,SP-MOD-REL-X,12473.09,7325.84,860.64,480.21,4286.61,3806.39,1413.3108398585325,4.0,0.3436686498694389,0.3051681660278247,2393.0791601414676,Aureon Relay Module Premium,Control Modules,Power & Relay,Relay Module,Premium,3,G2,Premium
JP01,Spare Parts,SP-SEC-AUT-E,517855.75,197265.75,41946.28,17218.69,278643.7,261424.98,61872.956914041926,374.0,0.5380720403316948,0.50482200883161,199552.0230859581,Aureon Authentication Module Essential,Security Components,Secure Electronics,Authentication Module,Essential,1,G2,Volume
JP01,Spare Parts,SP-SEC-AUT-P,671430.61,304496.58999999997,50357.28,23499.99,316576.8,293076.69,80248.66999279398,378.0,0.47149593016022906,0.4364958725965741,212828.020007206,Aureon Authentication Module Professional,Security Components,Secure Electronics,Authentication Module,Professional,2,G2,Core
JP01,Spare Parts,SP-SEC-AUT-X,186765.01,103324.51,12886.8,7190.47,70553.7,63363.26,22327.700611721793,71.0,0.37776722738375884,0.3392672963741977,41035.55938827821,Aureon Authentication Module Premium,Security Components,Secure Electronics,Authentication Module,Premium,3,G2,Premium
JP01,Spare Parts,SP-SEC-KPD-E,858894.65,338669.43,69570.46,28558.26,450654.69,422096.4,102711.05098030373,581.0,0.5246914624511865,0.4914414125178216,319385.3490196963,Aureon Secure Keypad Essential,Security Components,Input Devices,Secure Keypad,Essential,1,G2,Volume
JP01,Spare Parts,SP-SEC-KPD-P,197107.73,92494.87,14783.07,6898.75,89829.77,82931.03,23553.407461265648,104.0,0.45573945780817426,0.42073961279955885,59377.62253873435,Aureon Secure Keypad Professional,Security Components,Input Devices,Secure Keypad,Professional,2,G2,Core
JP01,Spare Parts,SP-SEC-KPD-X,395462.55,226468.22,27286.96,15225.27,141707.45,126482.14,47253.76486145435,141.0,0.35833342499814463,0.3198334203832955,79228.37513854564,Aureon Secure Keypad Premium,Security Components,Input Devices,Secure Keypad,Premium,3,G2,Premium
JP01,Spare Parts,SP-SEC-SEM-E,723706.53,266064.73,58620.25,24063.27,399021.61,374958.37,86496.74973458172,560.0,0.5513583109440784,0.518108313876897,288461.62026541826,Aureon Secure Element Essential,Security Components,Secure Electronics,Secure Element,Essential,1,G2,Volume
JP01,Spare Parts,SP-SEC-SEM-P,622910.23,272658.35,46718.28,21801.85,303533.7,281731.81,74343.82770666406,376.0,0.4872832157532555,0.4522831644617556,207387.98229333595,Aureon Secure Element Professional,Security Components,Secure Electronics,Secure Element,Professional,2,G2,Core
JP01,Spare Parts,SP-SEC-SEM-X,282005.13,150604.29,19458.37,10857.22,111942.51,101085.29,33691.03637442028,115.0,0.39695203417044217,0.35845195440238975,67394.25362557972,Aureon Secure Element Premium,Security Components,Secure Electronics,Secure Element,Premium,3,G2,Premium
JP01,Spare Parts,SP-SEC-SNR-E,680595.06,277438.32,55128.17,22629.809999999998,348028.51,325398.7,81419.63875504413,433.0,0.5113591479785351,0.4781091123406038,243979.06124495587,Aureon Tamper Sensor Essential,Security Components,Input Devices,Tamper Sensor,Essential,1,G2,Volume
JP01,Spare Parts,SP-SEC-SNR-P,324385.95,157430.47,24328.94,11353.51,142626.59,131273.05,38785.84203149488,161.0,0.4396817741335591,0.4046816762563236,92487.2079685051,Aureon Tamper Sensor Professional,Security Components,Input Devices,Tamper Sensor,Professional,2,G2,Core
JP01,Spare Parts,SP-SEC-SNR-X,366764.5,217077.5,25306.75,14120.42,124380.25,110259.8,43853.925222013895,123.0,0.33912837801913764,0.3006283323495049,66405.87477798612,Aureon Tamper Sensor Premium,Security Components,Input Devices,Tamper Sensor,Premium,3,G2,Premium
US01,Events,EV-DEP-COM-E,496667.23,309620.65,34866.04,25950.86,152180.54,126229.68,136717.3332492276,3.0,0.30640342428067985,0.2541534298528212,-10487.653249227616,Aureon Commissioning Program Essential,Deployment & Integration,Integration,Commissioning Program,Essential,1,G1 Legacy,Harvest
US01,Events,EV-DEP-COM-P,627736.86,315469.07,40802.9,34525.53,271464.91000000003,236939.38999999998,161689.82651794917,3.0,0.43245016709708595,0.37745017872616243,75249.56348205081,Aureon Commissioning Program Professional,Deployment & Integration,Integration,Commissioning Program,Professional,2,G2,Core
US01,Events,EV-DEP-COM-X,326916.39,204519.2,19549.6,19778.44,102847.6,83069.16,65703.87032994525,1.0,0.314599093670403,0.25409909854932633,17365.289670054757,Aureon Commissioning Program Premium,Deployment & Integration,Integration,Commissioning Program,Premium,3,G2,Premium
US01,Events,EV-DEP-LCH-E,689973.02,266317.94,48436.11,36051.09,375218.95,339167.87,186315.1981074824,5.0,0.5438168437368754,0.49156685865774863,152852.6718925176,Aureon Site Launch Essential,Deployment & Integration,Deployment,Site Launch,Essential,1,G2,Volume
US01,Events,EV-DEP-LCH-X,521074.77,289508.36,31160.269999999997,31525.019999999997,200406.13,168881.11,116875.49216516566,2.0,0.3846014843512765,0.3241014912312872,52005.617834834324,Aureon Site Launch Premium,Deployment & Integration,Deployment,Site Launch,Premium,3,G2,Premium
US01,Events,EV-DEP-MIG-E,1420391.4900000002,590288.31,99711.48000000001,74215.45999999999,730391.69,656176.23,378155.6015255931,9.0,0.5142185764573961,0.46196857318541096,278020.6284744069,Aureon Migration Wave Essential,Deployment & Integration,Integration,Migration Wave,Essential,1,G2,Volume
US01,Events,EV-DEP-MIG-P,393957.47,191253.37,25607.24,21667.66,177096.86,155429.21,95973.79817590566,2.0,0.4495329407004264,0.3945329682414703,59455.411824094335,Aureon Migration Wave Professional,Deployment & Integration,Integration,Migration Wave,Professional,2,G2,Core
US01,Events,EV-DEP-ROL-E,1776025.54,710360.11,124677.0,92797.33,940988.44,848191.09,417901.65342064627,12.0,0.5298282140694891,0.47757820532243017,430289.4365793537,Aureon Regional Rollout Essential,Deployment & Integration,Deployment,Regional Rollout,Essential,1,G2,Volume
US01,Events,EV-DEP-ROL-P,743037.75,351476.76,48297.45,40867.08,343263.55,302396.47,190502.44408407176,4.0,0.4619732308351763,0.40697322578832634,111894.02591592821,Aureon Regional Rollout Professional,Deployment & Integration,Deployment,Regional Rollout,Professional,2,G2,Core
US01,Events,EV-EXP-DEM-E,187451.81,79153.83,13159.12,9794.36,95138.86,85344.51,40244.508921228495,1.0,0.5075376972887058,0.45528773501840286,45100.0010787715,Aureon Demonstration Center Essential,Customer Experience,Customer Events,Demonstration Center,Essential,1,G2,Volume
US01,Events,EV-EXP-DEM-P,499339.43,254359.08000000002,32457.06,27463.67,212523.29,185059.62,97231.32346345733,2.0,0.42560886890106,0.3706088661974881,87828.29653654266,Aureon Demonstration Center Professional,Customer Experience,Customer Events,Demonstration Center,Professional,2,G2,Core
US01,Events,EV-EXP-FOR-E,667388.52,265877.64,46850.68,34871.05,354660.19999999995,319789.15,177533.61742967617,4.0,0.5314148945804461,0.4791648948351704,142255.53257032385,Aureon Innovation Forum Essential,Customer Experience,Market Events,Innovation Forum,Essential,1,G2,Volume
US01,Events,EV-EXP-FOR-P,1716842.0799999998,813690.1699999999,111594.74,94426.33,791557.18,697130.87,436670.9992153273,8.0,0.46105415822519924,0.40605416078804407,260459.87078467268,Aureon Innovation Forum Professional,Customer Experience,Market Events,Innovation Forum,Professional,2,G2,Core
US01,Events,EV-EXP-PRD-E,159429.62,61565.34,11191.96,8330.2,86672.32,78342.12,32503.50808988249,1.0,0.5436400086759287,0.4913899939045204,45838.611910117506,Aureon Product Launch Essential,Customer Experience,Market Events,Product Launch,Essential,1,G2,Volume
US01,Events,EV-EXP-PRD-P,791646.78,358266.5,51457.04,43540.57,381923.24,338382.67,199583.52418960733,4.0,0.4824414747193186,0.4274414783825685,138799.14581039266,Aureon Product Launch Professional,Customer Experience,Market Events,Product Launch,Professional,2,G2,Core
US01,Events,EV-EXP-USR-E,902389.37,370573.29000000004,63347.73,47149.84,468468.33999999997,421318.51,207551.23006185296,5.0,0.5191421304087391,0.46689214656861483,213767.27993814705,Aureon User Conference Essential,Customer Experience,Customer Events,User Conference,Essential,1,G2,Volume
US01,Events,EV-EXP-USR-P,235820.07,116117.54,15328.3,12970.1,104374.22,91404.12,43777.80313673619,1.0,0.44260108989027097,0.38760110621627747,47626.316863263804,Aureon User Conference Professional,Customer Experience,Customer Events,User Conference,Professional,2,G2,Core
US01,Events,EV-MNG-CERT-E,534754.94,228406.46,37539.8,27940.95,268808.69,240867.75,151360.6333132151,4.0,0.5026764035129812,0.4504264140131179,89507.1166867849,Aureon Certification Roadshow Essential,Managed Programs,Field Programs,Certification Roadshow,Essential,1,G2,Volume
US01,Events,EV-MNG-CUS-E,472799.97,189421.52,33190.56,24703.79,250187.89,225484.08000000002,106106.51797858559,4.0,0.5291622374679932,0.47691221300204406,119377.56202141443,Aureon Customer Council Essential,Managed Programs,Partner Programs,Customer Council,Essential,1,G2,Volume
US01,Events,EV-MNG-PRT-E,1106571.67,430231.35000000003,77681.31,57818.39,598658.97,540840.63,283655.8744283362,10.0,0.5410033405247037,0.4887533674163193,257184.7555716638,Aureon Partner Summit Essential,Managed Programs,Partner Programs,Partner Summit,Essential,1,G2,Volume
US01,Events,EV-MNG-PRT-P,1679177.23,766178.79,109146.51,92354.76,803851.94,711497.18,383330.0308807616,12.0,0.47871774678602563,0.42371773943123325,328167.1491192384,Aureon Partner Summit Professional,Managed Programs,Partner Programs,Partner Summit,Professional,2,G2,Core
US01,Events,EV-MNG-PRT-X,632477.53,360353.83,37822.16,38264.9,234301.54,196036.66,157899.14205800224,3.0,0.3704503778972195,0.30995039460137025,38137.517941997765,Aureon Partner Summit Premium,Managed Programs,Partner Programs,Partner Summit,Premium,3,G2,Premium
US01,Events,EV-MNG-RDS-E,756705.86,314769.48,53120.75,39537.88,388815.66,349277.78,190299.84999091734,6.0,0.5138266802902781,0.4615766818562764,158977.9300090827,Aureon Regional Roadshow Essential,Managed Programs,Field Programs,Regional Roadshow,Essential,1,G2,Volume
US01,Events,EV-MNG-RDS-P,482138.36,235455.55,31338.99,26517.61,215343.82,188826.21,116973.37012951646,3.0,0.4466432000971672,0.39164319968234845,71852.83987048353,Aureon Regional Roadshow Professional,Managed Programs,Field Programs,Regional Roadshow,Professional,2,G2,Core
US01,Events,EV-MNG-RDS-X,466445.65,276261.65,27893.449999999997,28219.96,162290.54,134070.58000000002,113632.96959279722,2.0,0.3479302250969647,0.287430229009532,20437.610407202796,Aureon Regional Roadshow Premium,Managed Programs,Field Programs,Regional Roadshow,Premium,3,G2,Premium
US01,Events,EV-TRN-CRT-E,734090.66,291333.31,51533.17,38356.24,391224.18,352867.95,163639.22028512447,8.0,0.53293714430313,0.48068715381830357,189228.72971487555,Aureon Certification Program Essential,Training & Enablement,Operational Training,Certification Program,Essential,1,G2,Volume
US01,Events,EV-TRN-CRT-P,951165.63,455487.71,61825.78,52314.11,433852.15,381538.02,250254.92080417904,8.0,0.456126815684036,0.40112679428923437,131283.09919582098,Aureon Certification Program Professional,Training & Enablement,Operational Training,Certification Program,Professional,2,G2,Core
US01,Events,EV-TRN-CRT-X,697300.89,402065.5,41698.59,42186.71,253536.8,211350.09,152501.50505598215,4.0,0.36359741344945073,0.30309740462255824,58848.58494401784,Aureon Certification Program Premium,Training & Enablement,Operational Training,Certification Program,Premium,3,G2,Premium
US01,Events,EV-TRN-EXE-E,410407.05,173084.78,28810.58,21443.77,208511.7,187067.94,111297.92894039718,4.0,0.5080607167932423,0.4558107371693542,75770.01105960282,Aureon Executive Workshop Essential,Training & Enablement,Leadership Training,Executive Workshop,Essential,1,G2,Volume
US01,Events,EV-TRN-EXE-P,1066051.78,539942.1799999999,69293.36,58632.85,456816.21,398183.38,285492.51978042215,8.0,0.4285122154197801,0.3735122322107093,112690.86021957785,Aureon Executive Workshop Professional,Training & Enablement,Leadership Training,Executive Workshop,Professional,2,G2,Core
US01,Events,EV-TRN-EXE-X,991618.45,616617.35,59298.78,59992.92,315702.32,255709.4,221101.09366980527,5.0,0.31837076044722645,0.25787075664031867,34608.306330194726,Aureon Executive Workshop Premium,Training & Enablement,Leadership Training,Executive Workshop,Premium,3,G2,Premium
US01,Events,EV-TRN-OPR-E-NXT,459010.12,200043.84999999998,32222.52,23983.28,226743.78,202760.49,110836.09895486673,5.0,0.49398427206790124,0.4417342476022097,91924.39104513326,Aureon Operator Academy NextGen Essential,Training & Enablement,Operational Training,Operator Academy,Essential,1,G3,Growth
US01,Events,EV-TRN-OPR-P,442305.76,203375.18,28749.87,24326.82,210180.7,185853.89,120580.67180049057,4.0,0.47519322380065776,0.42019323917463797,65273.21819950944,Aureon Operator Academy Professional,Training & Enablement,Operational Training,Operator Academy,Professional,2,G2,Core
US01,Events,EV-TRN-OPR-X,322797.58999999997,181190.78,19303.3,19529.25,122303.52,102774.26999999999,81401.19898364386,2.0,0.3788861001099792,0.3183861131057391,21373.07101635613,Aureon Operator Academy Premium,Training & Enablement,Operational Training,Operator Academy,Premium,3,G2,Premium
US01,Events,EV-TRN-TEC-E,1380656.41,574200.3,96922.06999999999,72139.3,709534.04,637394.72,314675.82523616264,14.0,0.513910655005035,0.461660638652306,322718.89476383734,Aureon Technical Bootcamp Essential,Training & Enablement,Leadership Training,Technical Bootcamp,Essential,1,G2,Volume
US01,Events,EV-TRN-TEC-P,251466.49,124768.66,16345.32,13830.66,110352.51000000001,96521.86,72417.65355571426,2.0,0.438835846477994,0.3838358741158713,24104.206444285737,Aureon Technical Bootcamp Professional,Training & Enablement,Leadership Training,Technical Bootcamp,Professional,2,G2,Core
US01,Events,EV-TRN-TEC-X,381355.28,230092.12,22805.04,23072.0,128458.11,105386.12,77191.30247732463,2.0,0.33684628674867173,0.27634629839135827,28194.817522675366,Aureon Technical Bootcamp Premium,Training & Enablement,Leadership Training,Technical Bootcamp,Premium,3,G2,Premium
US01,Hardware,HW-CTL-MCU-E,2354256.75,1643384.28,139842.86,123009.85,571029.6,448019.67,330721.2936964559,124.0,0.24255196464871556,0.19030195835692093,117298.3763035441,Aureon Compact Controller Essential,Control Systems,Controllers,Compact Controller,Essential,1,G1 Legacy,Harvest
US01,Hardware,HW-CTL-MCU-P,656059.81,367131.27,36083.31,36083.31,252845.26,216761.97,91670.40333513811,27.0,0.3853997092124878,0.3303997085265747,125091.5666648619,Aureon Compact Controller Professional,Control Systems,Controllers,Compact Controller,Professional,2,G2,Core
US01,Hardware,HW-CTL-MCU-X,432424.32,296227.18,21880.68,26161.69,114316.49,88154.83,61000.33731234918,12.0,0.2643618425531663,0.20386186882365914,27154.492687650825,Aureon Compact Controller Premium,Control Systems,Controllers,Compact Controller,Premium,3,G2,Premium
US01,Hardware,HW-CTL-RCK-E,672035.41,328720.91,39918.91,35113.84,303395.58999999997,268281.73,93747.17409320538,33.0,0.4514577438709665,0.3992077292474811,174534.55590679462,Aureon Rack Controller Essential,Control Systems,Controllers,Rack Controller,Essential,1,G2,Volume
US01,Hardware,HW-CTL-RCK-P,626527.28,364558.92,34459.020000000004,34459.020000000004,227509.44,193050.4,88381.67177739926,24.0,0.3631277476058185,0.3081276844002706,104668.72822260074,Aureon Rack Controller Professional,Control Systems,Controllers,Rack Controller,Professional,2,G2,Core
US01,Hardware,HW-CTL-RCK-X,1390890.6,987371.1,70379.07,84148.89,333140.37,248991.6,196207.25238636183,36.0,0.2395158684658592,0.17901594848653085,52784.34761363818,Aureon Rack Controller Premium,Control Systems,Controllers,Rack Controller,Premium,3,G2,Premium
US01,Hardware,HW-CTL-RDN-E,1846972.81,934652.61,109710.22,96504.31,802610.01,706105.65,257248.32415415422,85.0,0.43455431810065465,0.3823043014910436,448857.3258458458,Aureon Redundant Controller Essential,Control Systems,Resilient Control,Redundant Controller,Essential,1,G2,Volume
US01,Hardware,HW-CTL-RDN-P,1003046.13,604072.26,55167.57,55167.57,343806.3,288638.79,141495.62764091347,36.0,0.3427622017743092,0.2877622288418579,147143.1623590865,Aureon Redundant Controller Professional,Control Systems,Resilient Control,Redundant Controller,Professional,2,G2,Core
US01,Hardware,HW-CTL-RDN-X,989672.18,727142.02,50077.42,59875.18,212452.8,152577.58,139608.9966531797,24.0,0.21466987179532518,0.15416981813109062,12968.58334682029,Aureon Redundant Controller Premium,Control Systems,Resilient Control,Redundant Controller,Premium,3,G2,Premium
US01,Hardware,HW-CTL-SAF-E,462354.5,241743.08000000002,27463.87,24158.02,193147.58,168989.57,64155.023246387864,20.0,0.4177478103922423,0.36549783769812993,104834.54675361214,Aureon Safety Controller Essential,Control Systems,Resilient Control,Safety Controller,Essential,1,G2,Volume
US01,Hardware,HW-CTL-SAF-P,710867.52,442588.5,39097.7,39097.7,229181.3,190083.56,100279.17927121815,24.0,0.3223966400940642,0.2673966029563427,89804.38072878185,Aureon Safety Controller Professional,Control Systems,Resilient Control,Safety Controller,Professional,2,G2,Core
US01,Hardware,HW-CTL-SAF-X,302036.82999999996,226012.67,15283.060000000001,18273.23,60741.1,42467.87,42560.36081912815,7.0,0.20110494471816567,0.1406049388082904,-92.49081912815018,Aureon Safety Controller Premium,Control Systems,Resilient Control,Safety Controller,Premium,3,G2,Premium
US01,Hardware,HW-EDG-AI-E,1770087.16,925846.11,105143.14,92487.13,739097.89,646610.9,248330.36159908085,65.0,0.4175488680455713,0.36529890426412676,398280.5384009192,Aureon AI Edge Appliance Essential,Edge Appliances,Compute,AI Edge Appliance,Essential,1,G2,Volume
US01,Hardware,HW-EDG-AI-P,419037.71,260894.32,23047.08,23047.08,135096.33,112049.24,59111.94115903253,12.0,0.3223965928985245,0.2673965548351245,52937.29884096747,Aureon AI Edge Appliance Professional,Edge Appliances,Compute,AI Edge Appliance,Professional,2,G2,Core
US01,Hardware,HW-EDG-CMP-E,2202651.67,1112506.96,130837.56,115088.54,959307.22,844218.6900000001,308813.96729005803,86.0,0.4355237975507948,0.3832738065206652,535404.722709942,Aureon Edge Compute Node Essential,Edge Appliances,Compute,Edge Compute Node,Essential,1,G2,Volume
US01,Hardware,HW-EDG-CMP-P,1182538.56,712169.55,65039.64,65039.64,405329.43,340289.76,166815.91016680014,36.0,0.3427621252367449,0.2877620836313363,173473.84983319987,Aureon Edge Compute Node Professional,Edge Appliances,Compute,Edge Compute Node,Professional,2,G2,Core
US01,Hardware,HW-EDG-CMP-X,1068977.81,785686.97,54090.29,64673.19,229200.59,164527.5,148947.28468710903,22.0,0.21441098950407583,0.15391105265318836,15580.21531289097,Aureon Edge Compute Node Premium,Edge Appliances,Compute,Edge Compute Node,Premium,3,G2,Premium
US01,Hardware,HW-EDG-GTW-E,2351288.48,1643034.73,139666.56,122854.83,568587.21,445732.44,327673.3720247116,105.0,0.24181941724139266,0.18956943981624919,118059.06797528837,Aureon Industrial Gateway Essential,Edge Appliances,Gateways,Industrial Gateway,Essential,1,G1 Legacy,Harvest
US01,Hardware,HW-EDG-GTW-P,1320110.1,741375.6900000001,72606.05,72606.05,506128.35,433522.26,185130.79132209258,46.0,0.38339858925403264,0.32839856311984883,248391.46867790743,Aureon Industrial Gateway Professional,Edge Appliances,Gateways,Industrial Gateway,Professional,2,G2,Core
US01,Hardware,HW-EDG-GTW-X,1529416.38,1047708.75,77388.45,92529.69,404319.15,311789.49,215748.52606943282,36.0,0.26436172339150704,0.2038617436541382,96040.96393056717,Aureon Industrial Gateway Premium,Edge Appliances,Gateways,Industrial Gateway,Premium,3,G2,Premium
US01,Hardware,HW-EDG-SEC-E,1872518.87,915771.49,111227.64,97839.14,845519.74,747680.66,261249.17073969738,78.0,0.45154137218387547,0.39929138871641917,486431.4892603026,Aureon Secure Gateway Essential,Edge Appliances,Gateways,Secure Gateway,Essential,1,G2,Volume
US01,Hardware,HW-EDG-SEC-P,1784792.62,1038145.18,98163.62,98163.62,648484.0,550320.38,251568.26670425246,58.0,0.3633385709539744,0.3083385564424846,298752.11329574755,Aureon Secure Gateway Professional,Edge Appliances,Gateways,Secure Gateway,Professional,2,G2,Core
US01,Hardware,HW-EDG-SEC-X,1048654.16,744853.3,53061.9,63443.58,250738.94,187295.36000000002,146698.93432760768,23.0,0.2391054644745795,0.1786054613086168,40596.42567239233,Aureon Secure Gateway Premium,Edge Appliances,Gateways,Secure Gateway,Premium,3,G2,Premium
US01,Hardware,HW-NET-ACC-E,1794338.3,846980.08,106583.68000000001,93754.2,840774.51,747020.37,251672.83316821564,88.0,0.46857078734818286,0.4163208075088181,495347.53683178435,Aureon Access Node Essential,Network Devices,Access,Access Node,Essential,1,G2,Volume
US01,Hardware,HW-NET-ACC-P,1307015.76,733413.79,71885.89,71885.89,501716.18,429830.28,183944.50106432472,50.0,0.38386390995009884,0.3288638845487219,245885.7789356753,Aureon Access Node Professional,Network Devices,Access,Access Node,Professional,2,G2,Core
US01,Hardware,HW-NET-ACC-X,464287.13,318054.49,23492.940000000002,28089.36,122739.7,94650.33,65495.08978262586,12.0,0.2643616246696306,0.20386162760962165,29155.240217374143,Aureon Access Node Premium,Network Devices,Access,Access Node,Premium,3,G2,Premium
US01,Hardware,HW-NET-DST-E,2986238.12,1512005.1,177382.61,156030.88,1296850.48,1140819.54,417451.7523516373,128.0,0.4342756430957354,0.38202564368845443,723367.7876483628,Aureon Distribution Node Essential,Network Devices,Distribution,Distribution Node,Essential,1,G2,Volume
US01,Hardware,HW-NET-DST-P,358984.93,216194.34,19744.16,19744.16,123046.44,103302.25,50640.5435615517,12.0,0.34276213210398554,0.28776207959481753,52661.7064384483,Aureon Distribution Node Professional,Network Devices,Distribution,Distribution Node,Professional,2,G2,Core
US01,Hardware,HW-NET-DST-X,1019304.69,749347.02,51576.79,61667.92,218380.84,156712.91,142593.15562150083,23.0,0.2142449084581373,0.15374491213221045,14119.754378499172,Aureon Distribution Node Premium,Network Devices,Distribution,Distribution Node,Premium,3,G2,Premium
US01,Hardware,HW-NET-RTR-E,1687226.03,883064.49,100221.17,88157.53,703940.36,615782.84,236488.23753263094,68.0,0.4172175793186405,0.3649676030661997,379294.60246736906,Aureon Secure Router Essential,Network Devices,Distribution,Secure Router,Essential,1,G2,Volume
US01,Hardware,HW-NET-RTR-P,1081268.62,673590.8,59469.79,59469.79,348208.02,288738.28,151480.28276603326,34.0,0.3220365536919031,0.2670365852289323,137257.99723396677,Aureon Secure Router Professional,Network Devices,Distribution,Secure Router,Professional,2,G2,Core
US01,Hardware,HW-NET-SWC-E,1617823.85,791267.15,96098.74,84531.3,730457.91,645926.64,225088.7575466375,74.0,0.45150645417917407,0.39925647035058853,420837.8824533625,Aureon Secure Switch Essential,Network Devices,Access,Secure Switch,Essential,1,G2,Volume
US01,Hardware,HW-NET-SWC-P,2100619.04,1220799.88,115534.03,115534.03,764285.16,648751.07,295315.83612786134,75.0,0.3638380617553576,0.3088380413804113,353435.2338721386,Aureon Secure Switch Professional,Network Devices,Access,Secure Switch,Professional,2,G2,Core
US01,Hardware,HW-NET-SWC-X,497792.44,353374.93,25188.29,30116.43,119229.24,89112.79,70221.53823837194,12.0,0.23951597175722478,0.17901595693176858,18891.251761628053,Aureon Secure Switch Premium,Network Devices,Access,Secure Switch,Premium,3,G2,Premium
US01,Hardware,HW-SEN-BIO-E,1434952.08,700990.61,85236.14,74976.25,648725.28,573749.08,201444.11306154155,93.0,0.45208846277291714,0.3998384949551764,372304.9669384584,Aureon Biometric Reader Essential,Sensors & Readers,Readers,Biometric Reader,Essential,1,G2,Volume
US01,Hardware,HW-SEN-BIO-P,1938745.78,1129037.76,106631.04,106631.04,703077.0,596446.01,270299.44869527855,98.0,0.3626452767830138,0.3076452911737608,326146.56130472146,Aureon Biometric Reader Professional,Sensors & Readers,Readers,Biometric Reader,Professional,2,G2,Core
US01,Hardware,HW-SEN-BIO-X,878051.53,623072.85,44429.39,53122.11,210549.26,157427.13,122459.61229067396,30.0,0.23979146189745834,0.17929144773541936,34967.51770932604,Aureon Biometric Reader Premium,Sensors & Readers,Readers,Biometric Reader,Premium,3,G2,Premium
US01,Hardware,HW-SEN-CAM-E,806792.14,407868.55,47923.43,42154.91,351000.11,308845.20999999996,113609.97629066369,49.0,0.435056432255277,0.3828064190114692,195235.23370933626,Aureon Vision Sensor Essential,Sensors & Readers,Sensing,Vision Sensor,Essential,1,G2,Volume
US01,Hardware,HW-SEN-CAM-P,316298.6,189681.46,17396.43,17396.43,109220.72,91824.28,43971.33732231361,15.0,0.3453088948228035,0.29030884107612237,47852.94267768639,Aureon Vision Sensor Professional,Sensors & Readers,Sensing,Vision Sensor,Professional,2,G2,Core
