month,entity,division,4000_EXTERNAL_REVENUE,4100_IC_REVENUE,5000_EXTERNAL_COGS,5050_SERVICE_DELIVERY,5200_FACTORY_COST,5300_VARIABLE_SELLING,5400_FIXED_PRODUCTION,5450_FACTORY_ABSORPTION_VARIANCE,6000_OPEX,6100_DEPRECIATION,7000_INTEREST,7100_TAX,external_revenue,intercompany_revenue,revenue,cogs,gross_profit,ebit,ebt,net_income,inventory_provision_expense,credit_loss_expense
2025-05,ES01,Spare Parts,-1975219.28,0.0,1030342.25,0.0,0.0,151719.76,0.0,0.0,181906.95,0.0,0.0,0.0,1975219.28,-0.0,1975219.28,1030802.37,944416.91,610691.16,610691.16,610691.16,460.12,99.04
2025-05,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,415878.78,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-482041.63,0.0,0.0
2025-05,JP01,Hardware,-3318610.9,0.0,2146495.1,0.0,0.0,190140.96,0.0,0.0,346422.03,0.0,0.0,0.0,3318610.9,-0.0,3318610.9,2147696.0700000003,1170914.8299999998,633447.8499999999,633447.8499999999,633447.8499999999,1200.97,903.99
2025-05,JP01,Software,-635087.25,0.0,0.0,101292.61,0.0,22600.28,28606.260000000002,0.0,105460.75,0.0,0.0,0.0,635087.25,-0.0,635087.25,129898.87,505188.38,377133.44999999995,377133.44999999995,377133.44999999995,0.0,-6.1
2025-05,JP01,Spare Parts,-2763258.96,0.0,1443691.15,0.0,0.0,211603.75,0.0,0.0,321652.98,0.0,0.0,0.0,2763258.96,-0.0,2763258.96,1444205.17,1319053.79,785602.92,785602.92,785602.92,514.02,194.14
2025-05,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3662.85,383844.31,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-66162.85,-450007.16000000003,0.0,0.0
2025-05,US01,Events,-2334681.69,0.0,0.0,1114791.83,0.0,156365.18,127235.64,0.0,537593.6599999999,0.0,0.0,0.0,2334681.69,-0.0,2334681.69,1242027.47,1092654.22,400937.3200000001,400937.3200000001,400937.3200000001,0.0,-2241.94
2025-05,US01,Hardware,-5584703.67,0.0,3775293.7199999997,0.0,0.0,314378.07,0.0,0.0,761499.29,0.0,0.0,0.0,5584703.67,-0.0,5584703.67,3775586.6999999997,1809116.9700000002,732962.0200000001,732962.0200000001,732962.0200000001,292.98,277.59
2025-05,US01,Software,-963543.09,0.0,0.0,152691.17,0.0,34430.909999999996,43187.8,0.0,199947.08,0.0,0.0,0.0,963543.09,-0.0,963543.09,195878.97000000003,767664.1199999999,533220.2099999998,533220.2099999998,533220.2099999998,0.0,65.92
2025-06,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22969.15,23275.8,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-259080.25999999998,-282356.06,0.0,0.0
2025-06,CN01,Hardware,0.0,-5776321.61,0.0,0.0,5348445.95,0.0,0.0,188065.73,0.0,0.0,0.0,0.0,-0.0,5776321.61,5776321.61,5536511.680000001,239809.9299999997,239809.9299999997,239809.9299999997,239809.9299999997,0.0,0.0
2025-06,CN01,Spare Parts,0.0,-1569413.44,0.0,0.0,1453160.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1569413.44,1569413.44,1453160.59,116252.84999999986,116252.84999999986,116252.84999999986,116252.84999999986,0.0,0.0
2025-06,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22969.15,118427.87,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-259080.25999999998,-377508.13,0.0,0.0
2025-06,CZ01,Hardware,0.0,-7746023.11,0.0,0.0,7172243.609999999,0.0,0.0,-83895.7,0.0,0.0,0.0,0.0,-0.0,7746023.11,7746023.11,7088347.909999999,657675.2000000011,657675.2000000011,657675.2000000011,657675.2000000011,0.0,0.0
2025-06,CZ01,Spare Parts,0.0,-1280536.17,0.0,0.0,1185681.6400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1280536.17,1280536.17,1185681.6400000001,94854.5299999998,94854.5299999998,94854.5299999998,94854.5299999998,0.0,0.0
2025-06,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,13125.23,272223.24,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-75625.23,-347848.47,0.0,0.0
2025-06,DE01,Hardware,-5121555.37,0.0,3495419.08,0.0,0.0,287024.14,0.0,0.0,571571.75,0.0,0.0,0.0,5121555.37,-0.0,5121555.37,3496844.56,1624710.81,766476.8899999999,766476.8899999999,766476.8899999999,1425.48,-361.97
2025-06,DE01,Software,-768304.72,0.0,0.0,127001.15,0.0,27417.87,34458.88,0.0,137078.38,0.0,0.0,0.0,768304.72,-0.0,768304.72,161460.03,606844.69,442398.51999999996,442398.51999999996,442398.51999999996,0.0,-50.08
2025-06,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3281.31,556300.48,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65781.31,-622081.79,0.0,0.0
2025-06,ES01,Events,-3639751.04,0.0,0.0,1789418.01,0.0,239373.14,201735.3,0.0,431920.5,0.0,0.0,0.0,3639751.04,-0.0,3639751.04,1991153.31,1648597.73,976426.1999999998,976426.1999999998,976426.1999999998,0.0,877.89
2025-06,ES01,Hardware,-4733165.49,0.0,3283484.03,0.0,0.0,263795.13,0.0,0.0,405836.82999999996,0.0,0.0,0.0,4733165.49,-0.0,4733165.49,3290521.01,1442644.4800000004,772818.2900000006,772818.2900000006,772818.2900000006,7036.98,194.23
2025-06,ES01,Spare Parts,-2039136.79,0.0,1071248.41,0.0,0.0,156599.12,0.0,0.0,184942.91999999998,0.0,0.0,0.0,2039136.79,-0.0,2039136.79,1071820.0599999998,967316.7300000001,625570.26,625570.26,625570.26,571.65,204.43
2025-06,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3281.31,415588.3,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65781.31,-481369.61,0.0,0.0
2025-06,JP01,Hardware,-3359257.3,0.0,2196149.67,0.0,0.0,192607.43,0.0,0.0,349145.93,0.0,0.0,0.0,3359257.3,-0.0,3359257.3,2194105.35,1165151.95,623176.2,623176.2,623176.2,-2044.32,222.39
2025-06,JP01,Software,-629737.69,0.0,0.0,104134.88,0.0,22421.329999999998,28354.25,0.0,106159.98000000001,0.0,0.0,0.0,629737.69,-0.0,629737.69,132489.13,497248.55999999994,368687.9899999999,368687.9899999999,368687.9899999999,0.0,-20.74
2025-06,JP01,Spare Parts,-2846393.21,0.0,1496763.92,0.0,0.0,217886.95,0.0,0.0,324364.49,0.0,0.0,0.0,2846393.21,-0.0,2846393.21,1497696.75,1348696.46,806197.1800000002,806197.1800000002,806197.1800000002,932.83,247.84
2025-06,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3281.31,269220.65,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65781.31,-335001.96,0.0,0.0
2025-06,US01,Events,-1197631.58,0.0,0.0,570423.54,0.0,79261.69,65715.75,0.0,525813.4600000001,0.0,0.0,0.0,1197631.58,-0.0,1197631.58,636139.29,561492.29,-40811.09000000005,-40811.09000000005,-40811.09000000005,0.0,-2771.77
2025-06,US01,Hardware,-5594362.33,0.0,3822582.0,0.0,0.0,314802.26,0.0,0.0,765114.12,0.0,0.0,0.0,5594362.33,-0.0,5594362.33,3822630.57,1771731.76,691750.9300000002,691750.9300000002,691750.9300000002,48.57,64.45
2025-06,US01,Software,-982484.13,0.0,0.0,161438.6,0.0,35104.67,44052.68,0.0,202635.16999999998,0.0,0.0,0.0,982484.13,-0.0,982484.13,205491.28,776992.85,539229.79,539229.79,539229.79,0.0,23.22
2025-07,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-258793.15,0.0,0.0
2025-07,CN01,Hardware,0.0,-4107164.5,0.0,0.0,3802930.09,0.0,0.0,369470.57,0.0,0.0,0.0,0.0,-0.0,4107164.5,4107164.5,4172400.6599999997,-65236.15999999968,-65236.15999999968,-65236.15999999968,-65236.15999999968,0.0,0.0
2025-07,CN01,Spare Parts,0.0,-858987.7,0.0,0.0,795358.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,858987.7,858987.7,795358.99,63628.70999999996,63628.70999999996,63628.70999999996,63628.70999999996,0.0,0.0
2025-07,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-258793.15,0.0,0.0
2025-07,CZ01,Hardware,0.0,-4816461.53,0.0,0.0,4459686.59,0.0,0.0,184490.01,0.0,0.0,0.0,0.0,-0.0,4816461.53,4816461.53,4644176.6,172284.93000000063,172284.93000000063,172284.93000000063,172284.93000000063,0.0,0.0
2025-07,CZ01,Spare Parts,0.0,-737747.5900000001,0.0,0.0,683099.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,737747.5900000001,737747.5900000001,683099.62,54647.97000000009,54647.97000000009,54647.97000000009,54647.97000000009,0.0,0.0
2025-07,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,12961.16,254266.36,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-75461.16,-329727.52,0.0,0.0
2025-07,DE01,Hardware,-4724654.04,0.0,3212606.58,0.0,0.0,264914.73,0.0,0.0,562940.55,0.0,0.0,0.0,4724654.04,-0.0,4724654.04,3211835.69,1512818.3499999999,685526.36,685526.36,685526.36,-770.89,-563.29
2025-07,DE01,Software,-781134.09,0.0,0.0,129141.7,0.0,27838.97,35081.21,0.0,138360.02000000002,0.0,0.0,0.0,781134.09,-0.0,781134.09,164222.91,616911.1799999999,450663.6699999999,450663.6699999999,450663.6699999999,0.0,48.52
2025-07,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,418254.16,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-483994.44999999995,0.0,0.0
2025-07,ES01,Events,-2107658.56,0.0,0.0,943520.31,0.0,141627.36,113472.91,0.0,381012.25,0.0,0.0,0.0,2107658.56,-0.0,2107658.56,1056993.22,1050665.34,530359.4400000001,530359.4400000001,530359.4400000001,0.0,-2333.71
2025-07,ES01,Hardware,-4226266.1899999995,0.0,2871075.67,0.0,0.0,237373.99,0.0,0.0,392265.53,0.0,0.0,0.0,4226266.1899999995,-0.0,4226266.1899999995,2881552.4499999997,1344713.7399999995,716424.3599999995,716424.3599999995,716424.3599999995,10476.78,-1350.14
2025-07,ES01,Spare Parts,-1849256.52,0.0,971077.74,0.0,0.0,141897.47,0.0,0.0,181392.07,0.0,0.0,0.0,1849256.52,-0.0,1849256.52,968856.27,880400.25,557690.34,557690.34,557690.34,-2221.47,-579.63
2025-07,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,379766.36,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-445506.64999999997,0.0,0.0
2025-07,JP01,Hardware,-3084214.57,0.0,2008461.62,0.0,0.0,176940.05,0.0,0.0,345958.99,0.0,0.0,0.0,3084214.57,-0.0,3084214.57,2006092.4000000001,1078122.1699999997,556188.3499999996,556188.3499999996,556188.3499999996,-2369.22,-965.22
2025-07,JP01,Software,-656773.31,0.0,0.0,108622.11,0.0,23405.05,29544.94,0.0,108657.97,0.0,0.0,0.0,656773.31,-0.0,656773.31,138167.05,518606.26000000007,386468.33000000013,386468.33000000013,386468.33000000013,0.0,74.91
2025-07,JP01,Spare Parts,-2580121.75,0.0,1354115.41,0.0,0.0,197536.19,0.0,0.0,319767.13,0.0,0.0,0.0,2580121.75,-0.0,2580121.75,1350724.0799999998,1229397.6700000002,712867.8500000001,712867.8500000001,712867.8500000001,-3391.33,-773.5
2025-07,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,309022.39,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-374762.68,0.0,0.0
2025-07,US01,Events,-1850951.56,0.0,0.0,856907.23,0.0,122554.72,101669.82,0.0,549071.28,0.0,0.0,0.0,1850951.56,-0.0,1850951.56,958577.05,892374.51,219245.76,219245.76,219245.76,0.0,1502.75
2025-07,US01,Hardware,-5252103.53,0.0,3598631.34,0.0,0.0,295318.49,0.0,0.0,756510.98,0.0,0.0,0.0,5252103.53,-0.0,5252103.53,3594877.29,1657226.2400000005,606453.6600000005,606453.6600000005,606453.6600000005,-3754.05,-1056.89
2025-07,US01,Software,-973743.08,0.0,0.0,160019.78,0.0,34800.22,43650.35,0.0,204330.42,0.0,0.0,0.0,973743.08,-0.0,973743.08,203670.13,770072.95,530981.85,530981.85,530981.85,0.0,-39.54
2025-08,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-258793.15,0.0,0.0
2025-08,CN01,Hardware,0.0,-2393543.59,0.0,0.0,2216244.0700000003,0.0,0.0,519488.05,0.0,0.0,0.0,0.0,-0.0,2393543.59,2393543.59,2735732.12,-342188.53000000026,-342188.53000000026,-342188.53000000026,-342188.53000000026,0.0,0.0
2025-08,CN01,Spare Parts,0.0,-702758.47,0.0,0.0,650702.2899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,702758.47,702758.47,650702.2899999999,52056.18000000005,52056.18000000005,52056.18000000005,52056.18000000005,0.0,0.0
2025-08,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-258793.15,0.0,0.0
2025-08,CZ01,Hardware,0.0,-3577250.2199999997,0.0,0.0,3312268.73,0.0,0.0,291371.83,0.0,0.0,0.0,0.0,-0.0,3577250.2199999997,3577250.2199999997,3603640.56,-26390.340000000317,-26390.340000000317,-26390.340000000317,-26390.340000000317,0.0,0.0
2025-08,CZ01,Spare Parts,0.0,-577848.8,0.0,0.0,535045.1799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,577848.8,577848.8,535045.1799999999,42803.62000000011,42803.62000000011,42803.62000000011,42803.62000000011,0.0,0.0
2025-08,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,12961.16,236994.64,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-75461.16,-312455.80000000005,0.0,0.0
2025-08,DE01,Hardware,-4248757.62,0.0,2854338.52,0.0,0.0,239042.77,0.0,0.0,547226.8400000001,0.0,0.0,0.0,4248757.62,-0.0,4248757.62,2852479.02,1396278.6,611718.15,611718.15,611718.15,-1859.5,-1709.16
2025-08,DE01,Software,-786058.85,0.0,0.0,128690.17,0.0,28024.71,35289.47,0.0,139265.21,0.0,0.0,0.0,786058.85,-0.0,786058.85,163979.64,622079.21,454791.2,454791.2,454791.2,0.0,-1.91
2025-08,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,295109.4,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-360849.69,0.0,0.0
2025-08,ES01,Events,-1166447.02,0.0,0.0,558715.96,0.0,77658.51,63617.72,0.0,329125.73,0.0,0.0,0.0,1166447.02,-0.0,1166447.02,622333.6799999999,544113.3400000001,139637.7200000001,139637.7200000001,139637.7200000001,0.0,-2308.62
2025-08,ES01,Hardware,-3744640.67,0.0,2487214.17,0.0,0.0,211751.35,0.0,0.0,374382.41000000003,0.0,0.0,0.0,3744640.67,-0.0,3744640.67,2484229.6,1260411.07,675640.37,675640.37,675640.37,-2984.57,-1363.06
2025-08,ES01,Spare Parts,-1649611.34,0.0,862231.61,0.0,0.0,126621.39,0.0,0.0,174017.3,0.0,0.0,0.0,1649611.34,-0.0,1649611.34,860903.83,788707.5100000001,488706.0400000001,488706.0400000001,488706.0400000001,-1327.78,-637.22
2025-08,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,308498.79,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-374239.07999999996,0.0,0.0
2025-08,JP01,Hardware,-2127235.73,0.0,1335008.41,0.0,0.0,123389.84,0.0,0.0,319492.38,0.0,0.0,0.0,2127235.73,-0.0,2127235.73,1332288.88,794946.8500000001,355596.2600000001,355596.2600000001,355596.2600000001,-2719.53,-3531.63
2025-08,JP01,Software,-663657.27,0.0,0.0,109031.75,0.0,23605.05,29911.47,0.0,110151.23,0.0,0.0,0.0,663657.27,-0.0,663657.27,138943.22,524714.05,390968.70000000007,390968.70000000007,390968.70000000007,0.0,-10.93
2025-08,JP01,Spare Parts,-2298540.88,0.0,1201815.18,0.0,0.0,175999.83,0.0,0.0,309876.76,0.0,0.0,0.0,2298540.88,-0.0,2298540.88,1199748.46,1098792.42,613770.64,613770.64,613770.64,-2066.72,-854.81
2025-08,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,381174.41,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-446914.69999999995,0.0,0.0
2025-08,US01,Events,-3116480.96,0.0,0.0,1522120.57,0.0,203554.53,173915.28,0.0,602963.47,0.0,0.0,0.0,3116480.96,-0.0,3116480.96,1696035.85,1420445.1099999999,610346.3699999999,610346.3699999999,610346.3699999999,0.0,3580.74
2025-08,US01,Hardware,-4789140.91,0.0,3280326.35,0.0,0.0,268261.87,0.0,0.0,739289.95,0.0,0.0,0.0,4789140.91,-0.0,4789140.91,3284512.15,1504628.76,498573.9,498573.9,498573.9,4185.8,-1496.96
2025-08,US01,Software,-985779.34,0.0,0.0,160396.58,0.0,35240.35,44173.11,0.0,207192.07,0.0,0.0,0.0,985779.34,-0.0,985779.34,204569.69,781209.6499999999,538743.1699999999,538743.1699999999,538743.1699999999,0.0,34.06
2025-09,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,192349.43,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-451142.57999999996,0.0,0.0
2025-09,CN01,Hardware,0.0,-9715011.23,0.0,0.0,8995380.77,0.0,0.0,-179490.12,0.0,0.0,0.0,0.0,-0.0,9715011.23,9715011.23,8815890.65,899120.5800000001,899120.5800000001,899120.5800000001,899120.5800000001,0.0,0.0
2025-09,CN01,Spare Parts,0.0,-2175235.34,0.0,0.0,2014106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2175235.34,2175235.34,2014106.8,161128.5399999998,161128.5399999998,161128.5399999998,161128.5399999998,0.0,0.0
2025-09,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22682.04,235225.42,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258793.15,-494018.57,0.0,0.0
2025-09,CZ01,Hardware,0.0,-10270348.93,0.0,0.0,9509582.35,0.0,0.0,-339469.37,0.0,0.0,0.0,0.0,-0.0,10270348.93,10270348.93,9170112.98,1100235.9499999993,1100235.9499999993,1100235.9499999993,1100235.9499999993,0.0,0.0
2025-09,CZ01,Spare Parts,0.0,-1871951.98,0.0,0.0,1733288.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1871951.98,1871951.98,1733288.87,138663.10999999987,138663.10999999987,138663.10999999987,138663.10999999987,0.0,0.0
2025-09,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,12961.16,290997.9,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-75461.16,-366459.06000000006,0.0,0.0
2025-09,DE01,Hardware,-5166887.76,0.0,3488739.29,0.0,0.0,289417.78,0.0,0.0,571632.54,0.0,0.0,0.0,5166887.76,-0.0,5166887.76,3500610.5100000002,1666277.2499999998,803023.9199999997,803023.9199999997,803023.9199999997,11871.22,2203.01
2025-09,DE01,Software,-806876.26,0.0,0.0,130207.63,0.0,28781.4,36209.67,0.0,140823.26,0.0,0.0,0.0,806876.26,-0.0,806876.26,166417.3,640458.96,470808.63999999996,470808.63999999996,470808.63999999996,0.0,45.66
2025-09,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,579496.06,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-645236.3500000001,0.0,0.0
2025-09,ES01,Events,-3333509.71,0.0,0.0,1525428.64,0.0,224791.9,179612.51,0.0,424828.14,0.0,0.0,0.0,3333509.71,-0.0,3333509.71,1705041.15,1628468.56,974922.2700000001,974922.2700000001,974922.2700000001,0.0,3926.25
2025-09,ES01,Hardware,-4815732.94,0.0,3283232.35,0.0,0.0,269283.89,0.0,0.0,404795.55,0.0,0.0,0.0,4815732.94,-0.0,4815732.94,3307057.5300000003,1508675.4100000004,829756.0700000001,829756.0700000001,829756.0700000001,23825.18,4839.9
2025-09,ES01,Spare Parts,-2053726.33,0.0,1067984.93,0.0,0.0,157685.33,0.0,0.0,185018.56,0.0,0.0,0.0,2053726.33,-0.0,2053726.33,1075294.6199999999,978431.7100000002,634506.2600000002,634506.2600000002,634506.2600000002,7309.69,1221.56
2025-09,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,441537.77,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-507278.06,0.0,0.0
2025-09,JP01,Hardware,-3500635.02,0.0,2259935.66,0.0,0.0,200652.35,0.0,0.0,358007.65,0.0,0.0,0.0,3500635.02,-0.0,3500635.02,2269744.1300000004,1230890.89,660762.7299999999,660762.7299999999,660762.7299999999,9808.47,11468.16
2025-09,JP01,Software,-668404.54,0.0,0.0,107718.07,0.0,23802.49,30099.48,0.0,111594.45999999999,0.0,0.0,0.0,668404.54,-0.0,668404.54,137817.55000000002,530586.99,395178.28,395178.28,395178.28,0.0,11.76
2025-09,JP01,Spare Parts,-2864388.47,0.0,1491846.81,0.0,0.0,219325.95,0.0,0.0,324964.08,0.0,0.0,0.0,2864388.47,-0.0,2864388.47,1502330.98,1362057.4900000002,816167.91,816167.91,816167.91,10484.17,1599.55
2025-09,US01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3240.29,434638.98,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65740.29,-500379.26999999996,0.0,0.0
2025-09,US01,Events,-2769807.65,0.0,0.0,1314201.45,0.0,184175.66,151795.99,0.0,584326.58,0.0,0.0,0.0,2769807.65,-0.0,2769807.65,1465997.44,1303810.21,536603.1500000001,536603.1500000001,536603.1500000001,0.0,-1295.18
2025-09,US01,Hardware,-5765600.87,0.0,3889864.66,0.0,0.0,324582.54,0.0,0.0,764646.8300000001,0.0,0.0,0.0,5765600.87,-0.0,5765600.87,3872579.6300000004,1893021.24,800856.9099999999,800856.9099999999,800856.9099999999,-17285.03,2934.96
2025-09,US01,Software,-1007219.78,0.0,0.0,161031.23,0.0,36005.31,45126.72,0.0,210135.38,0.0,0.0,0.0,1007219.78,-0.0,1007219.78,206157.95,801061.8300000001,554883.31,554883.31,554883.31,0.0,37.83
2025-10,CN01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22398.51,63600.09,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258509.62,-322109.70999999996,0.0,0.0
2025-10,CN01,Hardware,0.0,-6777565.66,0.0,0.0,6275523.75,0.0,0.0,96926.25,0.0,0.0,0.0,0.0,-0.0,6777565.66,6777565.66,6372450.0,405115.66000000015,405115.66000000015,405115.66000000015,405115.66000000015,0.0,0.0
2025-10,CN01,Spare Parts,0.0,-1598323.48,0.0,0.0,1479929.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1598323.48,1598323.48,1479929.15,118394.33000000007,118394.33000000007,118394.33000000007,118394.33000000007,0.0,0.0
2025-10,CZ01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236111.11,22398.51,103756.07,-0.0,-0.0,-0.0,0.0,-0.0,-236111.11,-258509.62,-362265.69,0.0,0.0
2025-10,CZ01,Hardware,0.0,-7187412.609999999,0.0,0.0,6655011.68,0.0,0.0,-59701.22,0.0,0.0,0.0,0.0,-0.0,7187412.609999999,7187412.609999999,6595310.46,592102.1499999994,592102.1499999994,592102.1499999994,592102.1499999994,0.0,0.0
2025-10,CZ01,Spare Parts,0.0,-1332779.94,0.0,0.0,1234055.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1332779.94,1332779.94,1234055.5,98724.43999999994,98724.43999999994,98724.43999999994,98724.43999999994,0.0,0.0
2025-10,DE01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,12799.15,318527.42,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-75299.15,-393826.56999999995,0.0,0.0
2025-10,DE01,Hardware,-5418756.82,0.0,3616455.08,0.0,0.0,304075.04,0.0,0.0,576454.62,0.0,0.0,0.0,5418756.82,-0.0,5418756.82,3627188.72,1791568.1000000003,910340.6800000002,910340.6800000002,910340.6800000002,10733.64,697.76
2025-10,DE01,Software,-819204.12,0.0,0.0,129712.45,0.0,29219.32,36755.85,0.0,142791.78,0.0,0.0,0.0,819204.12,-0.0,819204.12,166468.3,652735.8200000001,480713.8900000001,480713.8900000001,480713.8900000001,0.0,10.83
2025-10,ES01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3199.79,611374.29,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65699.79,-677074.0800000001,0.0,0.0
2025-10,ES01,Events,-3309090.3200000003,0.0,0.0,1496621.4,0.0,221987.26,180135.5,0.0,421925.79999999993,0.0,0.0,0.0,3309090.3200000003,-0.0,3309090.3200000003,1676756.9,1632333.4200000004,987300.1800000004,987300.1800000004,987300.1800000004,0.0,1120.18
2025-10,ES01,Hardware,-5079038.75,0.0,3448412.47,0.0,0.0,283343.56,0.0,0.0,410986.42000000004,0.0,0.0,0.0,5079038.75,-0.0,5079038.75,3419839.73,1659199.0199999998,966070.6099999996,966070.6099999996,966070.6099999996,-28572.74,-1201.57
2025-10,ES01,Spare Parts,-2159149.87,0.0,1117507.27,0.0,0.0,165895.06,0.0,0.0,187371.49,0.0,0.0,0.0,2159149.87,-0.0,2159149.87,1120470.32,1038679.55,685038.36,685038.36,685038.36,2963.05,374.64
2025-10,JP01,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,3199.79,461358.41,-0.0,-0.0,-0.0,0.0,-0.0,-62500.0,-65699.79,-527058.2,0.0,0.0
2025-10,JP01,Hardware,-3499552.05,0.0,2236942.46,0.0,0.0,200670.72,0.0,0.0,356314.98,0.0,0.0,0.0,3499552.05,-0.0,3499552.05,2233642.66,1265909.39,715359.98,715359.98,715359.98,-3299.8,-6436.29
