month,entity,functional_currency,account,local_balance
2023-12,ES01,EUR,1590_ACCUM_DEP,-2230000.0
2023-12,ES01,EUR,2500_DEBT,-1950312.5
2023-12,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2023-12,CZ01,CZK,1000_CASH,156805964.01
2023-12,CZ01,CZK,1500_PPE,828932952.38
2023-12,CZ01,CZK,1590_ACCUM_DEP,-205486924.93
2023-12,CZ01,CZK,2500_DEBT,-332828735.05
2023-12,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2023-12,CN01,CNY,1000_CASH,56182390.61
2023-12,CN01,CNY,1500_PPE,265086666.67
2023-12,CN01,CNY,1590_ACCUM_DEP,-65665039.84
2023-12,CN01,CNY,2500_DEBT,-106443232.09
2023-12,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2023-12,US01,USD,1000_CASH,6026479.6
2023-12,US01,USD,1500_PPE,9615428.57
2023-12,US01,USD,1590_ACCUM_DEP,-2383879.51
2023-12,US01,USD,2500_DEBT,-2083135.47
2023-12,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2023-12,JP01,JPY,1000_CASH,631500229.56
2023-12,JP01,JPY,1500_PPE,1420157142.86
2023-12,JP01,JPY,1590_ACCUM_DEP,-352115176.91
2023-12,JP01,JPY,2500_DEBT,-307764408.4
2023-12,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2023-12,DE01,EUR,1100_AR,10391905.7
2023-12,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2023-12,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2023-12,DE01,EUR,2100_AP,-1127374.53
2023-12,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2023-12,DE01,EUR,5300_VARIABLE_SELLING,0.0
2023-12,DE01,EUR,6000_OPEX,0.0
2023-12,DE01,EUR,5000_EXTERNAL_COGS,0.0
2023-12,DE01,EUR,1200_INVENTORY,9666325.29
2023-12,ES01,EUR,1100_AR,16082785.59
2023-12,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2023-12,ES01,EUR,5000_EXTERNAL_COGS,0.0
2023-12,ES01,EUR,1200_INVENTORY,12816588.44
2023-12,ES01,EUR,5300_VARIABLE_SELLING,0.0
2023-12,ES01,EUR,2100_AP,-3394123.66
2023-12,ES01,EUR,6000_OPEX,0.0
2023-12,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2023-12,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2023-12,US01,USD,1100_AR,16721700.18
2023-12,US01,USD,4000_EXTERNAL_REVENUE,0.15
2023-12,US01,USD,5050_SERVICE_DELIVERY,0.09
2023-12,US01,USD,2100_AP,-3811780.36
2023-12,US01,USD,5400_FIXED_PRODUCTION,-0.21
2023-12,US01,USD,5300_VARIABLE_SELLING,-0.03
2023-12,US01,USD,6000_OPEX,0.05
2023-12,US01,USD,5000_EXTERNAL_COGS,-0.1
2023-12,US01,USD,1200_INVENTORY,11952231.41
2023-12,JP01,JPY,1100_AR,1862415699.97
2023-12,JP01,JPY,4000_EXTERNAL_REVENUE,0.02
2023-12,JP01,JPY,5050_SERVICE_DELIVERY,-0.08
2023-12,JP01,JPY,2100_AP,-206135529.53
2023-12,JP01,JPY,5400_FIXED_PRODUCTION,0.09
2023-12,JP01,JPY,5300_VARIABLE_SELLING,0.11
2023-12,JP01,JPY,6000_OPEX,-0.08
2023-12,JP01,JPY,5000_EXTERNAL_COGS,0.21
2023-12,JP01,JPY,1200_INVENTORY,1703474177.1
2023-12,DE01,EUR,2150_IC_AP,-1416406.21
2023-12,CN01,CNY,1150_IC_AR,23217444.52
2023-12,CN01,CNY,4100_IC_REVENUE,-0.0
2023-12,CN01,CNY,5200_FACTORY_COST,0.02
2023-12,CN01,CNY,2100_AP,-124786480.21
2023-12,CZ01,CZK,1150_IC_AR,86113530.12
2023-12,CZ01,CZK,4100_IC_REVENUE,0.0
2023-12,CZ01,CZK,5200_FACTORY_COST,-0.01
2023-12,CZ01,CZK,2100_AP,-465529402.05
2023-12,ES01,EUR,2150_IC_AP,-1901181.71
2023-12,JP01,JPY,2150_IC_AP,-236985674.62
2023-12,US01,USD,2150_IC_AP,-1816922.01
2023-12,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2023-12,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2023-12,DE01,EUR,6100_DEPRECIATION,0.0
2023-12,ES01,EUR,6100_DEPRECIATION,0.0
2023-12,CZ01,CZK,6100_DEPRECIATION,0.0
2023-12,CN01,CNY,6100_DEPRECIATION,0.0
2023-12,US01,USD,6100_DEPRECIATION,0.0
2023-12,JP01,JPY,6100_DEPRECIATION,0.0
2023-12,DE01,EUR,7000_INTEREST,0.0
2023-12,ES01,EUR,7000_INTEREST,0.0
2023-12,CZ01,CZK,7000_INTEREST,0.0
2023-12,CN01,CNY,7000_INTEREST,0.0
2023-12,US01,USD,7000_INTEREST,0.0
2023-12,JP01,JPY,7000_INTEREST,0.0
2023-12,CN01,CNY,7100_TAX,0.0
2023-12,CN01,CNY,2200_TAX_PAYABLE,-500469.08
2023-12,CZ01,CZK,7100_TAX,0.0
2023-12,CZ01,CZK,2200_TAX_PAYABLE,-3243386.48
2023-12,DE01,EUR,7100_TAX,0.0
2023-12,DE01,EUR,2200_TAX_PAYABLE,-152581.52
2023-12,ES01,EUR,7100_TAX,0.0
2023-12,ES01,EUR,2200_TAX_PAYABLE,-371443.47
2023-12,JP01,JPY,7100_TAX,0.0
2023-12,JP01,JPY,2200_TAX_PAYABLE,-42652548.47
2023-12,US01,USD,7100_TAX,0.0
2023-12,US01,USD,2200_TAX_PAYABLE,-240699.63
2023-12,CZ01,CZK,1510_CIP,0.0
2023-12,CN01,CNY,1510_CIP,0.0
2023-12,DE01,EUR,1510_CIP,0.0
2023-12,ES01,EUR,1510_CIP,0.0
2023-12,CN01,CNY,3200_RETAINED_EARNINGS,-19735961.75
2023-12,CZ01,CZK,3200_RETAINED_EARNINGS,-95046694.91
2023-12,DE01,EUR,3200_RETAINED_EARNINGS,-2656453.25
2023-12,ES01,EUR,3200_RETAINED_EARNINGS,-6191119.43
2023-12,JP01,JPY,3200_RETAINED_EARNINGS,-713064141.72
2023-12,US01,USD,3200_RETAINED_EARNINGS,-4205416.54
2023-12,DE01,EUR,2300_CONTRACT_LIABILITIES,-291455.53
2023-12,ES01,EUR,2300_CONTRACT_LIABILITIES,-3702306.67
2023-12,JP01,JPY,2300_CONTRACT_LIABILITIES,-38073771.9
2023-12,US01,USD,2300_CONTRACT_LIABILITIES,-2456913.45
2023-12,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2023-12,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-21228.82
2023-12,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2023-12,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-26269.41
2023-12,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2023-12,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-3566250.04
2023-12,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2023-12,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-30076.75
2023-12,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2023-12,DE01,EUR,1290_INVENTORY_PROVISION,-11169.85
2023-12,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2023-12,ES01,EUR,1290_INVENTORY_PROVISION,-20030.14
2023-12,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2023-12,JP01,JPY,1290_INVENTORY_PROVISION,-3049687.88
2023-12,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2023-12,US01,USD,1290_INVENTORY_PROVISION,-14574.9
2023-12,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,140673060.64
2023-12,DE01,EUR,2160_IC_TREASURY_PAYABLE,-42756285.26
2023-12,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,554948495.02
2023-12,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,38346557.66
2023-12,ES01,EUR,2160_IC_TREASURY_PAYABLE,-13243842.76
2023-12,JP01,JPY,2160_IC_TREASURY_PAYABLE,-1817441298.38
2023-12,US01,USD,2160_IC_TREASURY_PAYABLE,-14430502.04
2023-12,CN01,CNY,2160_IC_TREASURY_PAYABLE,-244112.82
2023-12,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,1970151.71
2023-12,CZ01,CZK,2160_IC_TREASURY_PAYABLE,0.0
2023-12,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,0.0
2023-12,US01,USD,1160_IC_TREASURY_RECEIVABLE,0.0
2024-01,DE01,EUR,1000_CASH,142191.05
2024-01,DE01,EUR,1500_PPE,9000000.0
2024-01,DE01,EUR,1590_ACCUM_DEP,-2292500.0
2024-01,DE01,EUR,2500_DEBT,-7801250.0
2024-01,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-01,ES01,EUR,1000_CASH,6535793.29
2024-01,ES01,EUR,1500_PPE,9000000.0
2024-01,ES01,EUR,1590_ACCUM_DEP,-2292500.0
2024-01,ES01,EUR,2500_DEBT,-1950312.5
2024-01,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-01,CZ01,CZK,1000_CASH,120507416.76
2024-01,CZ01,CZK,1500_PPE,828932952.38
2024-01,CZ01,CZK,1590_ACCUM_DEP,-211322604.2
2024-01,CZ01,CZK,2500_DEBT,-332828735.05
2024-01,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2024-01,CN01,CNY,1000_CASH,47157014.07
2024-01,CN01,CNY,1500_PPE,265086666.67
2024-01,CN01,CNY,1590_ACCUM_DEP,-67511457.7
2024-01,CN01,CNY,2500_DEBT,-106443232.09
2024-01,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2024-01,US01,USD,1000_CASH,7793918.6
2024-01,US01,USD,1500_PPE,9615428.57
2024-01,US01,USD,1590_ACCUM_DEP,-2452036.61
2024-01,US01,USD,2500_DEBT,-2083135.47
2024-01,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2024-01,JP01,JPY,1000_CASH,951788740.51
2024-01,JP01,JPY,1500_PPE,1420157142.86
2024-01,JP01,JPY,1590_ACCUM_DEP,-362081313.27
2024-01,JP01,JPY,2500_DEBT,-307764408.4
2024-01,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2024-01,DE01,EUR,1100_AR,7935808.56
2024-01,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-01,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2024-01,DE01,EUR,2100_AP,-904824.07
2024-01,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2024-01,DE01,EUR,5300_VARIABLE_SELLING,0.0
2024-01,DE01,EUR,6000_OPEX,0.0
2024-01,DE01,EUR,5000_EXTERNAL_COGS,0.0
2024-01,DE01,EUR,1200_INVENTORY,7137795.42
2024-01,ES01,EUR,1100_AR,12206008.08
2024-01,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-01,ES01,EUR,5000_EXTERNAL_COGS,0.0
2024-01,ES01,EUR,1200_INVENTORY,9379676.6
2024-01,ES01,EUR,5300_VARIABLE_SELLING,0.0
2024-01,ES01,EUR,2100_AP,-3066260.48
2024-01,ES01,EUR,6000_OPEX,0.0
2024-01,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2024-01,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2024-01,US01,USD,1100_AR,14458900.33
2024-01,US01,USD,4000_EXTERNAL_REVENUE,0.27
2024-01,US01,USD,5050_SERVICE_DELIVERY,0.01
2024-01,US01,USD,2100_AP,-4344825.91
2024-01,US01,USD,5400_FIXED_PRODUCTION,-0.28
2024-01,US01,USD,5300_VARIABLE_SELLING,-0.22
2024-01,US01,USD,6000_OPEX,-0.06
2024-01,US01,USD,5000_EXTERNAL_COGS,-0.04
2024-01,US01,USD,1200_INVENTORY,8986116.07
2024-01,JP01,JPY,1100_AR,1238010951.05
2024-01,JP01,JPY,4000_EXTERNAL_REVENUE,-0.02
2024-01,JP01,JPY,5050_SERVICE_DELIVERY,-0.14
2024-01,JP01,JPY,2100_AP,-145177066.58
2024-01,JP01,JPY,5400_FIXED_PRODUCTION,0.14
2024-01,JP01,JPY,5300_VARIABLE_SELLING,0.2
2024-01,JP01,JPY,6000_OPEX,-0.07
2024-01,JP01,JPY,5000_EXTERNAL_COGS,0.22
2024-01,JP01,JPY,1200_INVENTORY,1294408238.79
2024-01,DE01,EUR,2150_IC_AP,-435748.61
2024-01,CN01,CNY,1150_IC_AR,6884281.05
2024-01,CN01,CNY,4100_IC_REVENUE,0.0
2024-01,CN01,CNY,5200_FACTORY_COST,0.01
2024-01,CN01,CNY,2100_AP,-18762972.47
2024-01,CZ01,CZK,1150_IC_AR,23206233.28
2024-01,CZ01,CZK,4100_IC_REVENUE,-0.01
2024-01,CZ01,CZK,5200_FACTORY_COST,-0.01
2024-01,CZ01,CZK,2100_AP,-43674230.81
2024-01,ES01,EUR,2150_IC_AP,-477495.11
2024-01,JP01,JPY,2150_IC_AP,-56605040.57
2024-01,US01,USD,2150_IC_AP,-619235.6
2024-01,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-01,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-01,DE01,EUR,6100_DEPRECIATION,0.0
2024-01,ES01,EUR,6100_DEPRECIATION,0.0
2024-01,CZ01,CZK,6100_DEPRECIATION,0.0
2024-01,CN01,CNY,6100_DEPRECIATION,0.0
2024-01,US01,USD,6100_DEPRECIATION,0.0
2024-01,JP01,JPY,6100_DEPRECIATION,0.0
2024-01,DE01,EUR,7000_INTEREST,0.0
2024-01,ES01,EUR,7000_INTEREST,0.0
2024-01,CZ01,CZK,7000_INTEREST,0.0
2024-01,CN01,CNY,7000_INTEREST,0.0
2024-01,US01,USD,7000_INTEREST,0.0
2024-01,JP01,JPY,7000_INTEREST,0.0
2024-01,CN01,CNY,7100_TAX,0.0
2024-01,CN01,CNY,2200_TAX_PAYABLE,-500469.08
2024-01,CZ01,CZK,7100_TAX,0.0
2024-01,CZ01,CZK,2200_TAX_PAYABLE,-3243386.48
2024-01,DE01,EUR,7100_TAX,0.0
2024-01,DE01,EUR,2200_TAX_PAYABLE,-319306.41
2024-01,ES01,EUR,7100_TAX,0.0
2024-01,ES01,EUR,2200_TAX_PAYABLE,-685672.76
2024-01,JP01,JPY,7100_TAX,0.0
2024-01,JP01,JPY,2200_TAX_PAYABLE,-81578889.82
2024-01,US01,USD,7100_TAX,0.0
2024-01,US01,USD,2200_TAX_PAYABLE,-600416.68
2024-01,CZ01,CZK,1510_CIP,0.0
2024-01,CN01,CNY,1510_CIP,0.0
2024-01,DE01,EUR,1510_CIP,0.0
2024-01,ES01,EUR,1510_CIP,0.0
2024-01,CN01,CNY,3200_RETAINED_EARNINGS,-12253848.02
2024-01,CZ01,CZK,3200_RETAINED_EARNINGS,-74849187.8
2024-01,DE01,EUR,3200_RETAINED_EARNINGS,-3196883.63
2024-01,ES01,EUR,3200_RETAINED_EARNINGS,-7207632.74
2024-01,JP01,JPY,3200_RETAINED_EARNINGS,-839588337.73
2024-01,US01,USD,3200_RETAINED_EARNINGS,-5359727.7
2024-01,DE01,EUR,2300_CONTRACT_LIABILITIES,-294128.9
2024-01,ES01,EUR,2300_CONTRACT_LIABILITIES,-4266240.68
2024-01,JP01,JPY,2300_CONTRACT_LIABILITIES,-37392783.53
2024-01,US01,USD,2300_CONTRACT_LIABILITIES,-3562094.62
2024-01,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-01,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-17661.43
2024-01,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-01,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-19942.9
2024-01,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2024-01,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-2374400.6
2024-01,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2024-01,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-25943.76
2024-01,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-01,DE01,EUR,1290_INVENTORY_PROVISION,-2269.05
2024-01,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-01,ES01,EUR,1290_INVENTORY_PROVISION,-4902.89
2024-01,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2024-01,JP01,JPY,1290_INVENTORY_PROVISION,-984087.32
2024-01,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2024-01,US01,USD,1290_INVENTORY_PROVISION,-3500.68
2024-01,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,140673060.64
2024-01,DE01,EUR,2160_IC_TREASURY_PAYABLE,-57948941.89
2024-01,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,554948495.02
2024-01,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,63017718.96
2024-01,ES01,EUR,2160_IC_TREASURY_PAYABLE,-13243842.76
2024-01,JP01,JPY,2160_IC_TREASURY_PAYABLE,-1817441298.38
2024-01,US01,USD,2160_IC_TREASURY_PAYABLE,-14430502.04
2024-01,CN01,CNY,2160_IC_TREASURY_PAYABLE,-86544776.41
2024-01,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,8113324.85
2024-01,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-337011154.98
2024-01,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,643321314.57
2024-01,US01,USD,1160_IC_TREASURY_RECEIVABLE,5468994.87
2024-02,DE01,EUR,1000_CASH,14509040.7
2024-02,DE01,EUR,1500_PPE,9000000.0
2024-02,DE01,EUR,1590_ACCUM_DEP,-2355000.0
2024-02,DE01,EUR,2500_DEBT,-7801250.0
2024-02,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-02,ES01,EUR,1000_CASH,5504191.71
2024-02,ES01,EUR,1500_PPE,9000000.0
2024-02,ES01,EUR,1590_ACCUM_DEP,-2355000.0
2024-02,ES01,EUR,2500_DEBT,-1950312.5
2024-02,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-02,CZ01,CZK,1000_CASH,175363172.34
2024-02,CZ01,CZK,1500_PPE,828932952.38
2024-02,CZ01,CZK,1590_ACCUM_DEP,-217280170.97
2024-02,CZ01,CZK,2500_DEBT,-332828735.05
2024-02,CZ01,CZK,3000_SHARE_CAPITAL,-524665798.1
2024-02,CN01,CNY,1000_CASH,61724109.38
2024-02,CN01,CNY,1500_PPE,265086666.67
2024-02,CN01,CNY,1590_ACCUM_DEP,-69344875.09
2024-02,CN01,CNY,2500_DEBT,-106443232.09
2024-02,CN01,CNY,3000_SHARE_CAPITAL,-167784266.67
2024-02,US01,USD,1000_CASH,7014603.87
2024-02,US01,USD,1500_PPE,9615428.57
2024-02,US01,USD,1590_ACCUM_DEP,-2519503.57
2024-02,US01,USD,2500_DEBT,-2083135.47
2024-02,US01,USD,3000_SHARE_CAPITAL,-12841939.05
2024-02,JP01,JPY,1000_CASH,860264090.86
2024-02,JP01,JPY,1500_PPE,1420157142.86
2024-02,JP01,JPY,1590_ACCUM_DEP,-372167384.7
2024-02,JP01,JPY,2500_DEBT,-307764408.4
2024-02,JP01,JPY,3000_SHARE_CAPITAL,-1896698761.91
2024-02,DE01,EUR,1100_AR,8540665.52
2024-02,DE01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-02,DE01,EUR,5050_SERVICE_DELIVERY,0.0
2024-02,DE01,EUR,2100_AP,-965603.28
2024-02,DE01,EUR,5400_FIXED_PRODUCTION,0.0
2024-02,DE01,EUR,5300_VARIABLE_SELLING,0.0
2024-02,DE01,EUR,6000_OPEX,0.0
2024-02,DE01,EUR,5000_EXTERNAL_COGS,0.0
2024-02,DE01,EUR,1200_INVENTORY,7763253.34
2024-02,ES01,EUR,1100_AR,11940127.38
2024-02,ES01,EUR,4000_EXTERNAL_REVENUE,0.0
2024-02,ES01,EUR,5000_EXTERNAL_COGS,0.0
2024-02,ES01,EUR,1200_INVENTORY,9934886.25
2024-02,ES01,EUR,5300_VARIABLE_SELLING,0.0
2024-02,ES01,EUR,2100_AP,-2276666.2
2024-02,ES01,EUR,6000_OPEX,0.0
2024-02,ES01,EUR,5050_SERVICE_DELIVERY,0.0
2024-02,ES01,EUR,5400_FIXED_PRODUCTION,0.0
2024-02,US01,USD,1100_AR,11406834.12
2024-02,US01,USD,4000_EXTERNAL_REVENUE,0.17
2024-02,US01,USD,5050_SERVICE_DELIVERY,-0.0
2024-02,US01,USD,2100_AP,-1970431.58
2024-02,US01,USD,5400_FIXED_PRODUCTION,-0.31
2024-02,US01,USD,5300_VARIABLE_SELLING,-0.18
2024-02,US01,USD,6000_OPEX,-0.14
2024-02,US01,USD,5000_EXTERNAL_COGS,0.07
2024-02,US01,USD,1200_INVENTORY,9474837.69
2024-02,JP01,JPY,1100_AR,1371217305.74
2024-02,JP01,JPY,4000_EXTERNAL_REVENUE,0.1
2024-02,JP01,JPY,5050_SERVICE_DELIVERY,-0.11
2024-02,JP01,JPY,2100_AP,-158590544.28
2024-02,JP01,JPY,5400_FIXED_PRODUCTION,0.09
2024-02,JP01,JPY,5300_VARIABLE_SELLING,0.2
2024-02,JP01,JPY,6000_OPEX,-0.05
2024-02,JP01,JPY,5000_EXTERNAL_COGS,0.29
2024-02,JP01,JPY,1200_INVENTORY,1228761500.06
2024-02,DE01,EUR,2150_IC_AP,-1041626.95
2024-02,CN01,CNY,1150_IC_AR,14208140.38
2024-02,CN01,CNY,4100_IC_REVENUE,0.0
2024-02,CN01,CNY,5200_FACTORY_COST,0.02
2024-02,CN01,CNY,2100_AP,-66737677.17
2024-02,CZ01,CZK,1150_IC_AR,55699091.52
2024-02,CZ01,CZK,4100_IC_REVENUE,-0.01
2024-02,CZ01,CZK,5200_FACTORY_COST,-0.01
2024-02,CZ01,CZK,2100_AP,-235300665.12
2024-02,ES01,EUR,2150_IC_AP,-1205827.92
2024-02,JP01,JPY,2150_IC_AP,-110321013.74
2024-02,US01,USD,2150_IC_AP,-1227918.77
2024-02,CZ01,CZK,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-02,CN01,CNY,5450_FACTORY_ABSORPTION_VARIANCE,0.0
2024-02,DE01,EUR,6100_DEPRECIATION,0.0
2024-02,ES01,EUR,6100_DEPRECIATION,0.0
2024-02,CZ01,CZK,6100_DEPRECIATION,0.0
2024-02,CN01,CNY,6100_DEPRECIATION,0.0
2024-02,US01,USD,6100_DEPRECIATION,0.0
2024-02,JP01,JPY,6100_DEPRECIATION,0.0
2024-02,DE01,EUR,7000_INTEREST,0.0
2024-02,ES01,EUR,7000_INTEREST,0.0
2024-02,CZ01,CZK,7000_INTEREST,0.0
2024-02,CN01,CNY,7000_INTEREST,0.0
2024-02,US01,USD,7000_INTEREST,0.0
2024-02,JP01,JPY,7000_INTEREST,0.0
2024-02,CN01,CNY,7100_TAX,0.0
2024-02,CN01,CNY,2200_TAX_PAYABLE,-500469.08
2024-02,CZ01,CZK,7100_TAX,0.0
2024-02,CZ01,CZK,2200_TAX_PAYABLE,-5225652.98
2024-02,DE01,EUR,7100_TAX,0.0
2024-02,DE01,EUR,2200_TAX_PAYABLE,-499407.63
2024-02,ES01,EUR,7100_TAX,0.0
2024-02,ES01,EUR,2200_TAX_PAYABLE,-985835.7
2024-02,JP01,JPY,7100_TAX,0.0
2024-02,JP01,JPY,2200_TAX_PAYABLE,-125594273.15
2024-02,US01,USD,7100_TAX,0.0
2024-02,US01,USD,2200_TAX_PAYABLE,-785005.98
2024-02,CZ01,CZK,1510_CIP,0.0
2024-02,CN01,CNY,1510_CIP,0.0
2024-02,DE01,EUR,1510_CIP,0.0
2024-02,ES01,EUR,1510_CIP,0.0
2024-02,CN01,CNY,3200_RETAINED_EARNINGS,-11544814.08
2024-02,CZ01,CZK,3200_RETAINED_EARNINGS,-81126365.39
2024-02,DE01,EUR,3200_RETAINED_EARNINGS,-3761637.26
2024-02,ES01,EUR,3200_RETAINED_EARNINGS,-8149598.88
2024-02,JP01,JPY,3200_RETAINED_EARNINGS,-978115041.99
2024-02,US01,USD,3200_RETAINED_EARNINGS,-5946659.28
2024-02,DE01,EUR,2300_CONTRACT_LIABILITIES,-301697.52
2024-02,ES01,EUR,2300_CONTRACT_LIABILITIES,-4288817.33
2024-02,JP01,JPY,2300_CONTRACT_LIABILITIES,-37779422.1
2024-02,US01,USD,2300_CONTRACT_LIABILITIES,-3444915.87
2024-02,DE01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-02,DE01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-18270.61
2024-02,ES01,EUR,6050_CREDIT_LOSS_EXPENSE,0.0
2024-02,ES01,EUR,1190_CREDIT_LOSS_ALLOWANCE,-19548.75
2024-02,JP01,JPY,6050_CREDIT_LOSS_EXPENSE,0.0
2024-02,JP01,JPY,1190_CREDIT_LOSS_ALLOWANCE,-2591254.36
2024-02,US01,USD,6050_CREDIT_LOSS_EXPENSE,0.0
2024-02,US01,USD,1190_CREDIT_LOSS_ALLOWANCE,-20339.22
2024-02,DE01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-02,DE01,EUR,1290_INVENTORY_PROVISION,-7226.73
2024-02,ES01,EUR,5460_INVENTORY_OBSOLESCENCE,0.0
2024-02,ES01,EUR,1290_INVENTORY_PROVISION,-13846.97
2024-02,JP01,JPY,5460_INVENTORY_OBSOLESCENCE,0.0
2024-02,JP01,JPY,1290_INVENTORY_PROVISION,-1622567.91
2024-02,US01,USD,5460_INVENTORY_OBSOLESCENCE,0.0
2024-02,US01,USD,1290_INVENTORY_PROVISION,-6706.44
2024-02,CN01,CNY,1160_IC_TREASURY_RECEIVABLE,167881194.14
2024-02,DE01,EUR,2160_IC_TREASURY_PAYABLE,-72058958.54
2024-02,CZ01,CZK,1160_IC_TREASURY_RECEIVABLE,673443326.37
2024-02,DE01,EUR,1160_IC_TREASURY_RECEIVABLE,63017718.96
2024-02,ES01,EUR,2160_IC_TREASURY_PAYABLE,-13243842.76
2024-02,JP01,JPY,2160_IC_TREASURY_PAYABLE,-1817441298.38
2024-02,US01,USD,2160_IC_TREASURY_PAYABLE,-14430502.04
2024-02,CN01,CNY,2160_IC_TREASURY_PAYABLE,-86544776.41
2024-02,ES01,EUR,1160_IC_TREASURY_RECEIVABLE,10130091.67
2024-02,CZ01,CZK,2160_IC_TREASURY_PAYABLE,-337011154.98
2024-02,JP01,JPY,1160_IC_TREASURY_RECEIVABLE,928285930.88
2024-02,US01,USD,1160_IC_TREASURY_RECEIVABLE,7765353.41
2024-03,DE01,EUR,1000_CASH,25767689.73
2024-03,DE01,EUR,1500_PPE,9000000.0
2024-03,DE01,EUR,1590_ACCUM_DEP,-2417500.0
2024-03,DE01,EUR,2500_DEBT,-7703734.38
2024-03,DE01,EUR,3000_SHARE_CAPITAL,-14020000.0
2024-03,ES01,EUR,1000_CASH,4153625.25
2024-03,ES01,EUR,1500_PPE,9000000.0
2024-03,ES01,EUR,1590_ACCUM_DEP,-2417500.0
2024-03,ES01,EUR,2500_DEBT,-1925933.59
2024-03,ES01,EUR,3000_SHARE_CAPITAL,-12020000.0
2024-03,CZ01,CZK,1000_CASH,185638025.34
2024-03,CZ01,CZK,1500_PPE,828932952.38
2024-03,CZ01,CZK,1590_ACCUM_DEP,-223251857.75
2024-03,CZ01,CZK,2500_DEBT,-328512621.66
